0 -0
0.0866969 -0.0500545
0.173394 -0.100109
0.260091 -0.150163
0.346788 -0.200218
0.433484 -0.250272
0.520181 -0.300327
0.606878 -0.350381
0.693575 -0.400436
0.780272 -0.45049
0.866969 -0.500545
0.953666 -0.550599
1.04036 -0.600654
1.12706 -0.650708
1.21376 -0.700763
1.30045 -0.750817
1.38715 -0.800871
1.47385 -0.850926
1.56054 -0.90098
1.64724 -0.951035
1.73394 -1.00109
1.82063 -1.05114
1.90733 -1.1012
1.99403 -1.15125
2.08073 -1.20131
2.16742 -1.25136
2.25412 -1.30142
2.34082 -1.35147
2.42751 -1.40153
2.51421 -1.45158
2.60091 -1.50163
2.6876 -1.55169
2.7743 -1.60174
2.861 -1.6518
2.94769 -1.70185
3.03439 -1.75191
3.12109 -1.80196
3.17981 -1.74761
3.22986 -1.66091
3.27992 -1.57421
3.32997 -1.48752
3.38003 -1.40082
3.43008 -1.31412
3.48014 -1.22743
3.53019 -1.14073
3.58024 -1.05403
3.6303 -0.967336
3.68035 -0.880639
3.73041 -0.793942
3.78046 -0.707245
3.83052 -0.620548
3.88057 -0.533851
3.93063 -0.447154
3.98068 -0.360458
4.03073 -0.273761
4.08079 -0.187064
4.13084 -0.100367
4.1809 -0.0136701
4.10447 -4.55687e-16
4.00436 -4.44573e-16
3.90425 -4.33459e-16
3.80414 -4.22344e-16
3.70403 -4.1123e-16
3.60392 -4.00116e-16
3.50381 -3.89001e-16
3.4037 -3.77887e-16
3.30359 -3.66773e-16
3.20349 -3.55658e-16
3.10338 -3.44544e-16
3.00327 -3.3343e-16
2.90316 -3.22315e-16
2.80305 -3.11201e-16
2.70294 -3.00087e-16
2.60283 -2.88972e-16
2.50272 -2.77858e-16
2.40261 -2.66744e-16
2.30251 -2.55629e-16
2.2024 -2.44515e-16
2.10229 -2.33401e-16
2.00218 -2.22286e-16
1.90207 -2.11172e-16
1.80196 -2.00058e-16
1.70185 -1.88944e-16
1.60174 -1.77829e-16
1.50163 -1.66715e-16
1.40153 -1.55601e-16
1.30142 -1.44486e-16
1.20131 -1.33372e-16
1.1012 -1.22258e-16
1.00109 -1.11143e-16
0.90098 -1.00029e-16
0.800871 -8.89146e-17
0.700763 -7.78003e-17
0.600654 -6.66859e-17
0.500545 -5.55716e-17
0.400436 -4.44573e-17
0.300327 -3.3343e-17
0.200218 -2.22286e-17
0.100109 -1.11143e-17
9.30098e-16 -1.03262e-31
