-154.957 -160.518 1
-154.957 -159.598 1
-154.957 -158.678 1
-154.957 -157.758 1
-154.957 -156.838 1
-154.957 -155.918 1
-154.957 -154.998 1
-154.957 -154.079 1
-154.957 -153.159 1
-154.957 -152.239 1
-154.957 -151.319 1
-154.957 -150.399 1
-154.957 -149.479 1
-154.957 -148.559 1
-154.957 -147.639 1
-154.957 -146.72 1
-154.957 -145.8 1
-154.957 -144.88 1
-154.957 -143.96 1
-154.957 -143.04 1
-154.957 -142.12 1
-154.957 -141.2 1
-154.957 -140.28 1
-154.957 -139.361 1
-154.957 -138.441 1
-154.957 -137.521 1
-154.957 -136.601 1
-154.957 -135.681 1
-154.957 -134.761 1
-154.957 -133.841 1
-154.957 -132.921 1
-154.957 -132.002 1
-154.957 -131.082 1
-154.957 -130.162 1
-154.957 -129.242 1
-154.957 -128.322 1
-154.957 -127.402 1
-154.957 -126.482 1
-154.957 -125.563 1
-154.957 -124.643 1
-154.957 -123.723 1
-154.957 -122.803 1
-154.957 -121.883 1
-154.957 -120.963 1
-154.957 -120.043 1
-154.957 -119.123 1
-154.957 -118.204 1
-154.957 -117.284 1
-154.957 -116.364 1
-154.957 -115.444 1
-154.957 -114.524 1
-154.957 -113.604 1
-154.957 -112.684 1
-154.957 -111.764 1
-154.957 -110.845 1
-154.957 -109.925 1
-154.957 -109.005 1
-154.957 -108.085 1
-154.957 -107.165 1
-154.957 -106.245 1
-154.957 -105.325 1
-154.957 -104.405 1
-154.957 -103.486 1
-154.957 -102.566 1
-154.957 -101.646 1
-154.957 -100.726 1
-154.957 -99.8061 1
-154.957 -98.8862 1
-154.957 -97.9664 1
-154.957 -97.0465 1
-154.957 -96.1266 1
-154.957 -95.2067 1
-154.957 -94.2869 1
-154.957 -93.367 1
-154.957 -92.4471 1
-154.957 -91.5273 1
-154.957 -90.6074 1
-154.957 -89.6875 1
-154.957 -88.7676 1
-154.957 -87.8478 1
-154.957 -86.9279 1
-154.957 -86.008 1
-154.957 -85.0882 1
-154.957 -84.1683 1
-154.957 -83.2484 1
-154.957 -82.3285 1
-154.957 -81.4087 1
-154.957 -80.4888 1
-154.957 -79.5689 1
-154.957 -78.6491 1
-154.957 -77.7292 1
-154.957 -76.8093 1
-154.957 -75.8894 1
-154.957 -74.9696 1
-154.957 -74.0497 1
-154.957 -73.1298 1
-154.957 -72.2099 1
-154.957 -71.2901 1
-154.957 -70.3702 1
-154.957 -69.4503 1
-154.957 -68.5305 1
-154.957 -67.6106 1
-154.957 -66.6907 1
-154.957 -65.7708 1
-154.957 -64.851 1
-154.957 -63.9311 1
-154.957 -63.0112 1
-154.957 -62.0914 1
-154.957 -61.1715 1
-154.957 -60.2516 1
-154.957 -59.3317 1
-154.957 -58.4119 1
-154.957 -57.492 1
-154.957 -56.5721 1
-154.957 -55.6523 1
-154.957 -54.7324 1
-154.957 -53.8125 1
-154.957 -52.8926 1
-154.957 -51.9728 1
-154.957 -51.0529 1
-154.957 -50.133 1
-154.957 -49.2132 2
-154.957 -48.2933 1
-154.957 -47.3734 1
-154.957 -46.4535 1
-154.957 -45.5337 1
-154.957 -44.6138 1
-154.957 -43.6939 1
-154.957 -42.774 1
-154.957 -41.8542 1
-154.957 -40.9343 1
-154.957 -40.0144 1
-154.957 -39.0946 1
-154.957 -38.1747 1
-154.957 -37.2548 1
-154.957 -36.3349 1
-154.957 -35.4151 1
-154.957 -34.4952 1
-154.957 -33.5753 1
-154.957 -32.6555 1
-154.957 -31.7356 1
-154.957 -30.8157 1
-154.957 -29.8958 1
-154.957 -28.976 1
-154.957 -28.0561 1
-154.957 -27.1362 1
-154.957 -26.2164 1
-154.957 -25.2965 1
-154.957 -24.3766 1
-154.957 -23.4567 1
-154.957 -22.5369 1
-154.957 -21.617 1
-154.957 -20.6971 1
-154.957 -19.7772 1
-154.957 -18.8574 1
-154.957 -17.9375 1
-154.957 -17.0176 1
-154.957 -16.0978 1
-154.957 -15.1779 1
-154.957 -14.258 1
-154.957 -13.3381 1
-154.957 -12.4183 1
-154.957 -11.4984 1
-154.957 -10.5785 1
-154.957 -9.65866 1
-154.957 -8.73878 1
-154.957 -7.81891 1
-154.957 -6.89904 1
-154.957 -5.97917 1
-154.957 -5.0593 1
-154.957 -4.13942 1
-154.957 -3.21955 1
-154.957 -2.29968 1
-154.957 -1.37981 1
-154.957 -0.459936 1
-154.957 0.459936 1
-154.957 1.37981 1
-154.957 2.29968 1
-154.957 3.21955 1
-154.957 4.13942 1
-154.957 5.0593 1
-154.957 5.97917 1
-154.957 6.89904 1
-154.957 7.81891 1
-154.957 8.73878 1
-154.957 9.65866 1
-154.957 10.5785 1
-154.957 11.4984 1
-154.957 12.4183 1
-154.957 13.3381 1
-154.957 14.258 1
-154.957 15.1779 1
-154.957 16.0978 1
-154.957 17.0176 1
-154.957 17.9375 1
-154.957 18.8574 1
-154.957 19.7772 1
-154.957 20.6971 1
-154.957 21.617 1
-154.957 22.5369 1
-154.957 23.4567 1
-154.957 24.3766 1
-154.957 25.2965 1
-154.957 26.2164 1
-154.957 27.1362 1
-154.957 28.0561 1
-154.957 28.976 1
-154.957 29.8958 1
-154.957 30.8157 1
-154.957 31.7356 1
-154.957 32.6555 1
-154.957 33.5753 1
-154.957 34.4952 1
-154.957 35.4151 1
-154.957 36.3349 1
-154.957 37.2548 1
-154.957 38.1747 1
-154.957 39.0946 1
-154.957 40.0144 1
-154.957 40.9343 1
-154.957 41.8542 1
-154.957 42.774 1
-154.957 43.6939 1
-154.957 44.6138 1
-154.957 45.5337 1
-154.957 46.4535 1
-154.957 47.3734 1
-154.957 48.2933 1
-154.957 49.2132 2
-154.957 50.133 1
-154.957 51.0529 1
-154.957 51.9728 1
-154.957 52.8926 1
-154.957 53.8125 1
-154.957 54.7324 1
-154.957 55.6523 1
-154.957 56.5721 1
-154.957 57.492 1
-154.957 58.4119 1
-154.957 59.3317 1
-154.957 60.2516 1
-154.957 61.1715 1
-154.957 62.0914 1
-154.957 63.0112 1
-154.957 63.9311 1
-154.957 64.851 1
-154.957 65.7708 1
-154.957 66.6907 1
-154.957 67.6106 1
-154.957 68.5305 1
-154.957 69.4503 1
-154.957 70.3702 1
-154.957 71.2901 1
-154.957 72.2099 1
-154.957 73.1298 1
-154.957 74.0497 1
-154.957 74.9696 1
-154.957 75.8894 1
-154.957 76.8093 1
-154.957 77.7292 1
-154.957 78.6491 1
-154.957 79.5689 1
-154.957 80.4888 1
-154.957 81.4087 1
-154.957 82.3285 1
-154.957 83.2484 1
-154.957 84.1683 1
-154.957 85.0882 1
-154.957 86.008 1
-154.957 86.9279 1
-154.957 87.8478 1
-154.957 88.7676 1
-154.957 89.6875 1
-154.957 90.6074 1
-154.957 91.5273 1
-154.957 92.4471 1
-154.957 93.367 1
-154.957 94.2869 1
-154.957 95.2067 1
-154.957 96.1266 1
-154.957 97.0465 1
-154.957 97.9664 1
-154.957 98.8862 1
-154.957 99.8061 1
-154.957 100.726 1
-154.957 101.646 1
-154.957 102.566 1
-154.957 103.486 1
-154.957 104.405 1
-154.957 105.325 1
-154.957 106.245 1
-154.957 107.165 1
-154.957 108.085 1
-154.957 109.005 1
-154.957 109.925 1
