# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
366   -1.007   -9.395    0.73   2   1    -0.11    -0.99    0.002    59.37
367   -0.889   -9.407    0.73   2   1    -0.09    -1.00    0.002    59.37
368   -0.771   -9.417    0.74   2   1    -0.08    -1.00    0.002    59.37
369   -0.653   -9.426    0.74   2   1    -0.07    -1.00    0.002    59.37
370   -0.534   -9.434    0.74   2   1    -0.06    -1.00    0.002    59.37
371   -0.415   -9.439    0.74   2   1    -0.04    -1.00    0.002    59.37
372   -0.297   -9.444    0.74   2   1    -0.03    -1.00    0.002    59.37
373   -0.178   -9.447    0.75   2   1    -0.02    -1.00    0.002    59.37
374   -0.059   -9.448    0.75   2   1    -0.01    -1.00    0.002    59.37
375    0.059   -9.448    0.75   2   1     0.01    -1.00    0.002    59.37
376    0.178   -9.447    0.75   2   1     0.02    -1.00    0.002    59.37
377    0.297   -9.444    0.76   2   1     0.03    -1.00    0.002    59.37
378    0.415   -9.439    0.76   2   1     0.04    -1.00    0.002    59.37
379    0.534   -9.434    0.76   2   1     0.06    -1.00    0.002    59.37
