# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
226    0.164    1.100    0.45   2   1    -0.96     0.29    0.002    23.75
227    0.150    1.054    0.46   2   1    -0.96     0.28    0.002    23.75
228    0.137    1.009    0.46   2   1    -0.96     0.27    0.002    23.75
229    0.125    0.963    0.46   2   1    -0.97     0.25    0.002    23.75
230    0.113    0.917    0.46   2   1    -0.97     0.24    0.002    23.75
231    0.102    0.871    0.46   2   1    -0.97     0.23    0.002    23.75
232    0.091    0.824    0.47   2   1    -0.98     0.22    0.002    23.75
233    0.081    0.778    0.47   2   1    -0.98     0.21    0.002    23.75
234    0.071    0.732    0.47   2   1    -0.98     0.19    0.002    23.75
235    0.063    0.685    0.47   2   1    -0.98     0.18    0.002    23.75
236    0.054    0.638    0.47   2   1    -0.99     0.17    0.002    23.75
237    0.047    0.591    0.47   2   1    -0.99     0.16    0.002    23.75
238    0.039    0.544    0.48   2   1    -0.99     0.14    0.002    23.75
239    0.033    0.497    0.48   2   1    -0.99     0.13    0.002    23.75
240    0.027    0.450    0.48   2   1    -0.99     0.12    0.002    23.75
241    0.022    0.403    0.48   2   1    -0.99     0.11    0.002    23.75
242    0.017    0.356    0.48   2   1    -1.00     0.09    0.002    23.75
243    0.013    0.308    0.49   2   1    -1.00     0.08    0.002    23.75
244    0.009    0.261    0.49   2   1    -1.00     0.07    0.002    23.75
245    0.006    0.214    0.49   2   1    -1.00     0.06    0.002    23.75
246    0.004    0.166    0.49   2   1    -1.00     0.04    0.002    23.75
247    0.002    0.119    0.49   2   1    -1.00     0.03    0.002    23.75
248    0.001    0.071    0.50   2   1    -1.00     0.02    0.002    23.75
249    0.000    0.024    0.50   2   1    -1.00     0.01    0.002    23.75
250    0.000   -0.024    0.50   2   1    -1.00    -0.01    0.002    23.75
251    0.001   -0.071    0.50   2   1    -1.00    -0.02    0.002    23.75
252    0.002   -0.119    0.51   2   1    -1.00    -0.03    0.002    23.75
253    0.004   -0.166    0.51   2   1    -1.00    -0.04    0.002    23.75
254    0.006   -0.214    0.51   2   1    -1.00    -0.06    0.002    23.75
255    0.009   -0.261    0.51   2   1    -1.00    -0.07    0.002    23.75
256    0.013   -0.308    0.51   2   1    -1.00    -0.08    0.002    23.75
257    0.017   -0.356    0.52   2   1    -1.00    -0.09    0.002    23.75
258    0.022   -0.403    0.52   2   1    -0.99    -0.11    0.002    23.75
259    0.027   -0.450    0.52   2   1    -0.99    -0.12    0.002    23.75
260    0.033   -0.497    0.52   2   1    -0.99    -0.13    0.002    23.75
261    0.039   -0.544    0.52   2   1    -0.99    -0.14    0.002    23.75
262    0.047   -0.591    0.53   2   1    -0.99    -0.16    0.002    23.75
263    0.054   -0.638    0.53   2   1    -0.99    -0.17    0.002    23.75
264    0.063   -0.685    0.53   2   1    -0.98    -0.18    0.002    23.75
265    0.071   -0.732    0.53   2   1    -0.98    -0.19    0.002    23.75
266    0.081   -0.778    0.53   2   1    -0.98    -0.21    0.002    23.75
267    0.091   -0.824    0.54   2   1    -0.98    -0.22    0.002    23.75
268    0.102   -0.871    0.54   2   1    -0.97    -0.23    0.002    23.75
269    0.113   -0.917    0.54   2   1    -0.97    -0.24    0.002    23.75
270    0.125   -0.963    0.54   2   1    -0.97    -0.25    0.002    23.75
271    0.137   -1.009    0.54   2   1    -0.96    -0.27    0.002    23.75
272    0.150   -1.054    0.55   2   1    -0.96    -0.28    0.002    23.75
273    0.164   -1.100    0.55   2   1    -0.96    -0.29    0.002    23.75
274    0.178   -1.145    0.55   2   1    -0.95    -0.30    0.002    23.75
275    0.192   -1.190    0.55   2   1    -0.95    -0.31    0.002    23.75
276    0.208   -1.235    0.55   2   1    -0.95    -0.33    0.002    23.75
277    0.223   -1.280    0.56   2   1    -0.94    -0.34    0.002    23.75
278    0.240   -1.325    0.56   2   1    -0.94    -0.35    0.002    23.75
279    0.257   -1.369    0.56   2   1    -0.93    -0.36    0.002    23.75
280    0.274   -1.413    0.56   2   1    -0.93    -0.37    0.002    23.75
281    0.292   -1.457    0.56   2   1    -0.92    -0.39    0.002    23.75
282    0.311   -1.501    0.56   2   1    -0.92    -0.40    0.002    23.75
283    0.330   -1.544    0.57   2   1    -0.91    -0.41    0.002    23.75
284    0.350   -1.588    0.57   2   1    -0.91    -0.42    0.002    23.75
285    0.370   -1.631    0.57   2   1    -0.90    -0.43    0.002    23.75
286    0.391   -1.673    0.57   2   1    -0.90    -0.44    0.002    23.75
287    0.412   -1.716    0.57   2   1    -0.89    -0.45    0.002    23.75
288    0.434   -1.758    0.58   2   1    -0.89    -0.47    0.002    23.75
289    0.456   -1.800    0.58   2   1    -0.88    -0.48    0.002    23.75
290    0.479   -1.842    0.58   2   1    -0.87    -0.49    0.002    23.75
291    0.502   -1.883    0.58   2   1    -0.87    -0.50    0.002    23.75
292    0.526   -1.924    0.58   2   1    -0.86    -0.51    0.002    23.75
293    0.551   -1.965    0.59   2   1    -0.85    -0.52    0.002    23.75
294    0.576   -2.005    0.59   2   1    -0.85    -0.53    0.002    23.75
295    0.601   -2.045    0.59   2   1    -0.84    -0.54    0.002    23.75
296    0.627   -2.085    0.59   2   1    -0.83    -0.55    0.002    23.75
297    0.654   -2.124    0.59   2   1    -0.83    -0.56    0.002    23.75
298    0.680   -2.163    0.60   2   1    -0.82    -0.57    0.002    23.75
299    0.708   -2.202    0.60   2   1    -0.81    -0.58    0.002    23.75
300    0.736   -2.241    0.60   2   1    -0.81    -0.59    0.002    23.75
301    0.764   -2.279    0.60   2   1    -0.80    -0.60    0.002    23.75
302    0.793   -2.316    0.60   2   1    -0.79    -0.61    0.002    23.75
303    0.822   -2.354    0.61   2   1    -0.78    -0.62    0.002    23.75
304    0.852   -2.391    0.61   2   1    -0.77    -0.63    0.002    23.75
305    0.883   -2.427    0.61   2   1    -0.77    -0.64    0.002    23.75
306    0.913   -2.464    0.61   2   1    -0.76    -0.65    0.002    23.75
307    0.944   -2.499    0.61   2   1    -0.75    -0.66    0.002    23.75
308    0.976   -2.535    0.62   2   1    -0.74    -0.67    0.002    23.75
309    1.008   -2.570    0.62   2   1    -0.73    -0.68    0.002    23.75
310    1.041   -2.604    0.62   2   1    -0.72    -0.69    0.002    23.75
311    1.074   -2.639    0.62   2   1    -0.72    -0.70    0.002    23.75
312    1.107   -2.672    0.62   2   1    -0.71    -0.71    0.002    23.75
313    1.141   -2.706    0.63   2   1    -0.70    -0.72    0.002    23.75
314    1.175   -2.739    0.63   2   1    -0.69    -0.72    0.002    23.75
315    1.210   -2.771    0.63   2   1    -0.68    -0.73    0.002    23.75
316    1.245   -2.803    0.63   2   1    -0.67    -0.74    0.002    23.75
317    1.280   -2.835    0.64   2   1    -0.66    -0.75    0.002    23.75
318    1.316   -2.866    0.64   2   1    -0.65    -0.76    0.002    23.75
319    1.352   -2.897    0.64   2   1    -0.64    -0.77    0.002    23.75
320    1.389   -2.927    0.64   2   1    -0.63    -0.77    0.002    23.75
321    1.426   -2.957    0.64   2   1    -0.62    -0.78    0.002    23.75
322    1.463   -2.986    0.65   2   1    -0.61    -0.79    0.002    23.75
323    1.501   -3.015    0.65   2   1    -0.60    -0.80    0.002    23.75
324    1.539   -3.044    0.65   2   1    -0.59    -0.81    0.002    23.75
325    1.577   -3.072    0.65   2   1    -0.58    -0.81    0.002    23.75
326    1.616   -3.099    0.65   2   1    -0.57    -0.82    0.002    23.75
327    1.655   -3.126    0.66   2   1    -0.56    -0.83    0.002    23.75
328    1.695   -3.152    0.66   2   1    -0.55    -0.83    0.002    23.75
329    1.734   -3.178    0.66   2   1    -0.54    -0.84    0.002    23.75
330    1.774   -3.204    0.66   2   1    -0.53    -0.85    0.002    23.75
331    1.815   -3.229    0.66   2   1    -0.52    -0.85    0.002    23.75
332    1.856   -3.253    0.67   2   1    -0.51    -0.86    0.002    23.75
333    1.897   -3.277    0.67   2   1    -0.50    -0.87    0.002    23.75
334    1.938   -3.300    0.67   2   1    -0.49    -0.87    0.002    23.75
335    1.980   -3.323    0.67   2   1    -0.48    -0.88    0.002    23.75
336    2.021   -3.346    0.67   2   1    -0.47    -0.89    0.002    23.75
337    2.064   -3.368    0.68   2   1    -0.45    -0.89    0.002    23.75
338    2.106   -3.389    0.68   2   1    -0.44    -0.90    0.002    23.75
339    2.149   -3.410    0.68   2   1    -0.43    -0.90    0.002    23.75
340    2.192   -3.430    0.68   2   1    -0.42    -0.91    0.002    23.75
341    2.235   -3.449    0.68   2   1    -0.41    -0.91    0.002    23.75
342    2.278   -3.469    0.69   2   1    -0.40    -0.92    0.002    23.75
343    2.322   -3.487    0.69   2   1    -0.39    -0.92    0.002    23.75
344    2.366   -3.505    0.69   2   1    -0.37    -0.93    0.002    23.75
345    2.410   -3.523    0.69   2   1    -0.36    -0.93    0.002    23.75
346    2.455   -3.540    0.69   2   1    -0.35    -0.94    0.002    23.75
347    2.499   -3.556    0.69   2   1    -0.34    -0.94    0.002    23.75
348    2.544   -3.572    0.70   2   1    -0.33    -0.95    0.002    23.75
349    2.589   -3.587    0.70   2   1    -0.31    -0.95    0.002    23.75
350    2.634   -3.602    0.70   2   1    -0.30    -0.95    0.002    23.75
351    2.679   -3.616    0.70   2   1    -0.29    -0.96    0.002    23.75
352    2.725   -3.629    0.70   2   1    -0.28    -0.96    0.002    23.75
353    2.771   -3.642    0.71   2   1    -0.27    -0.96    0.002    23.75
354    2.817   -3.655    0.71   2   1    -0.25    -0.97    0.002    23.75
355    2.863   -3.667    0.71   2   1    -0.24    -0.97    0.002    23.75
356    2.909   -3.678    0.71   2   1    -0.23    -0.97    0.002    23.75
357    2.955   -3.688    0.71   2   1    -0.22    -0.98    0.002    23.75
358    3.001   -3.698    0.72   2   1    -0.21    -0.98    0.002    23.75
359    3.048   -3.708    0.72   2   1    -0.19    -0.98    0.002    23.75
360    3.095   -3.717    0.72   2   1    -0.18    -0.98    0.002    23.75
361    3.141   -3.725    0.72   2   1    -0.17    -0.99    0.002    23.75
362    3.188   -3.733    0.72   2   1    -0.16    -0.99    0.002    23.75
363    3.235   -3.740    0.73   2   1    -0.14    -0.99    0.002    23.75
364    3.282   -3.747    0.73   2   1    -0.13    -0.99    0.002    23.75
365    3.329   -3.753    0.73   2   1    -0.12    -0.99    0.002    23.75
366    3.377   -3.758    0.73   2   1    -0.11    -0.99    0.002    23.75
367    3.424   -3.763    0.73   2   1    -0.09    -1.00    0.002    23.75
368    3.471   -3.767    0.74   2   1    -0.08    -1.00    0.002    23.75
369    3.518   -3.770    0.74   2   1    -0.07    -1.00    0.002    23.75
370    3.566   -3.773    0.74   2   1    -0.06    -1.00    0.002    23.75
371    3.613   -3.776    0.74   2   1    -0.04    -1.00    0.002    23.75
372    3.661   -3.778    0.74   2   1    -0.03    -1.00    0.002    23.75
373    3.708   -3.779    0.75   2   1    -0.02    -1.00    0.002    23.75
374    3.756   -3.779    0.75   2   1    -0.01    -1.00    0.002    23.75
375    3.803   -3.779    0.75   2   1     0.01    -1.00    0.002    23.75
376    3.851   -3.779    0.75   2   1     0.02    -1.00    0.002    23.75
377    3.898   -3.778    0.76   2   1     0.03    -1.00    0.002    23.75
378    3.946   -3.776    0.76   2   1     0.04    -1.00    0.002    23.75
379    3.993   -3.773    0.76   2   1     0.06    -1.00    0.002    23.75
380    4.040   -3.770    0.76   2   1     0.07    -1.00    0.002    23.75
381    4.088   -3.767    0.76   2   1     0.08    -1.00    0.002    23.75
382    4.135   -3.763    0.77   2   1     0.09    -1.00    0.002    23.75
383    4.182   -3.758    0.77   2   1     0.11    -0.99    0.002    23.75
384    4.230   -3.753    0.77   2   1     0.12    -0.99    0.002    23.75
385    4.277   -3.747    0.77   2   1     0.13    -0.99    0.002    23.75
386    4.324   -3.740    0.77   2   1     0.14    -0.99    0.002    23.75
387    4.371   -3.733    0.78   2   1     0.16    -0.99    0.002    23.75
388    4.418   -3.725    0.78   2   1     0.17    -0.99    0.002    23.75
389    4.464   -3.717    0.78   2   1     0.18    -0.98    0.002    23.75
390    4.511   -3.708    0.78   2   1     0.19    -0.98    0.002    23.75
