# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
9573   61.249 -193.371   19.15   2   1     0.35     0.94    0.002    40.51
9574   61.173 -193.342   19.15   2   1     0.35     0.94    0.002    40.76
9575   61.096 -193.315   19.15   2   1     0.34     0.94    0.002    41.00
9576   61.019 -193.287   19.15   2   1     0.33     0.94    0.002    41.25
9577   60.941 -193.260   19.16   2   1     0.32     0.95    0.002    41.49
9578   60.862 -193.234   19.16   2   1     0.31     0.95    0.002    41.72
9579   60.782 -193.208   19.16   2   1     0.31     0.95    0.002    41.96
9580   60.702 -193.182   19.16   2   1     0.30     0.95    0.002    42.18
9581   60.621 -193.157   19.16   2   1     0.29     0.96    0.002    42.41
9582   60.540 -193.133   19.16   2   1     0.28     0.96    0.002    42.63
9583   60.458 -193.109   19.17   2   1     0.28     0.96    0.002    42.85
9584   60.375 -193.086   19.17   2   1     0.27     0.96    0.002    43.06
9585   60.292 -193.063   19.17   2   1     0.26     0.97    0.002    43.27
9586   60.208 -193.040   19.17   2   1     0.25     0.97    0.002    43.47
9587   60.123 -193.019   19.18   2   1     0.25     0.97    0.002    43.67
9588   60.039 -192.997   19.18   2   1     0.24     0.97    0.002    43.86
9589   59.953 -192.977   19.18   2   1     0.23     0.97    0.002    44.05
9590   59.867 -192.956   19.18   2   1     0.23     0.97    0.002    44.24
9591   59.781 -192.937   19.18   2   1     0.22     0.98    0.002    44.42
9592   59.694 -192.917   19.18   2   1     0.21     0.98    0.002    44.60
9593   59.606 -192.899   19.19   2   1     0.20     0.98    0.002    44.77
9594   59.519 -192.881   19.19   2   1     0.20     0.98    0.002    44.93
9595   59.430 -192.863   19.19   2   1     0.19     0.98    0.002    45.10
9596   59.341 -192.846   19.19   2   1     0.18     0.98    0.002    45.25
9597   59.252 -192.830   19.20   2   1     0.18     0.98    0.002    45.40
9598   59.163 -192.814   19.20   2   1     0.17     0.99    0.002    45.55
9599   59.073 -192.799   19.20   2   1     0.16     0.99    0.002    45.69
9600   58.982 -192.784   19.20   2   1     0.16     0.99    0.002    45.83
9601   58.892 -192.770   19.20   2   1     0.15     0.99    0.002    45.96
9602   58.801 -192.757   19.20   2   1     0.14     0.99    0.002    46.09
9603   58.709 -192.744   19.21   2   1     0.14     0.99    0.002    46.21
9604   58.618 -192.731   19.21   2   1     0.13     0.99    0.002    46.32
9605   58.526 -192.720   19.21   2   1     0.12     0.99    0.002    46.43
9606   58.433 -192.708   19.21   2   1     0.12     0.99    0.002    46.54
9607   58.341 -192.698   19.21   2   1     0.11     0.99    0.002    46.64
9608   58.248 -192.688   19.22   2   1     0.10     0.99    0.002    46.73
9609   58.155 -192.678   19.22   2   1     0.10     1.00    0.002    46.82
9610   58.062 -192.669   19.22   2   1     0.09     1.00    0.002    46.91
9611   57.968 -192.661   19.22   2   1     0.09     1.00    0.002    46.98
9612   57.874 -192.653   19.23   2   1     0.08     1.00    0.002    47.06
9613   57.780 -192.646   19.23   2   1     0.07     1.00    0.002    47.12
9614   57.686 -192.640   19.23   2   1     0.07     1.00    0.002    47.18
9615   57.592 -192.634   19.23   2   1     0.06     1.00    0.002    47.24
9616   57.498 -192.628   19.23   2   1     0.05     1.00    0.002    47.29
9617   57.403 -192.623   19.23   2   1     0.05     1.00    0.002    47.34
9618   57.309 -192.619   19.24   2   1     0.04     1.00    0.002    47.38
9619   57.214 -192.616   19.24   2   1     0.03     1.00    0.002    47.41
9620   57.119 -192.613   19.24   2   1     0.03     1.00    0.002    47.44
9621   57.024 -192.610   19.24   2   1     0.02     1.00    0.002    47.46
9622   56.929 -192.609   19.25   2   1     0.02     1.00    0.002    47.48
9623   56.834 -192.607   19.25   2   1     0.01     1.00    0.002    47.49
9624   56.739 -192.607   19.25   2   1     0.00     1.00    0.002    47.49
9625   56.644 -192.607   19.25   2   1    -0.00     1.00    0.002    47.49
9626   56.549 -192.607   19.25   2   1    -0.01     1.00    0.002    47.49
9627   56.454 -192.609   19.25   2   1    -0.02     1.00    0.002    47.48
9628   56.359 -192.610   19.26   2   1    -0.02     1.00    0.002    47.46
9629   56.265 -192.613   19.26   2   1    -0.03     1.00    0.002    47.44
9630   56.170 -192.616   19.26   2   1    -0.03     1.00    0.002    47.41
9631   56.075 -192.619   19.26   2   1    -0.04     1.00    0.002    47.38
9632   55.980 -192.623   19.27   2   1    -0.05     1.00    0.002    47.34
9633   55.886 -192.628   19.27   2   1    -0.05     1.00    0.002    47.29
9634   55.792 -192.634   19.27   2   1    -0.06     1.00    0.002    47.24
9635   55.697 -192.640   19.27   2   1    -0.07     1.00    0.002    47.18
9636   55.603 -192.646   19.27   2   1    -0.07     1.00    0.002    47.12
9637   55.509 -192.653   19.27   2   1    -0.08     1.00    0.002    47.06
9638   55.416 -192.661   19.28   2   1    -0.09     1.00    0.002    46.98
9639   55.322 -192.669   19.28   2   1    -0.09     1.00    0.002    46.91
9640   55.229 -192.678   19.28   2   1    -0.10     1.00    0.002    46.82
9641   55.136 -192.688   19.28   2   1    -0.10     0.99    0.002    46.73
9642   55.043 -192.698   19.29   2   1    -0.11     0.99    0.002    46.64
9643   54.950 -192.708   19.29   2   1    -0.12     0.99    0.002    46.54
9644   54.858 -192.720   19.29   2   1    -0.12     0.99    0.002    46.43
9645   54.766 -192.731   19.29   2   1    -0.13     0.99    0.002    46.32
9646   54.674 -192.744   19.29   2   1    -0.14     0.99    0.002    46.21
9647   54.583 -192.757   19.30   2   1    -0.14     0.99    0.002    46.09
9648   54.492 -192.770   19.30   2   1    -0.15     0.99    0.002    45.96
9649   54.401 -192.784   19.30   2   1    -0.16     0.99    0.002    45.83
9650   54.311 -192.799   19.30   2   1    -0.16     0.99    0.002    45.69
9651   54.221 -192.814   19.30   2   1    -0.17     0.99    0.002    45.55
9652   54.131 -192.830   19.30   2   1    -0.18     0.98    0.002    45.40
9653   54.042 -192.846   19.31   2   1    -0.18     0.98    0.002    45.25
9654   53.953 -192.863   19.31   2   1    -0.19     0.98    0.002    45.10
9655   53.865 -192.881   19.31   2   1    -0.20     0.98    0.002    44.93
9656   53.777 -192.899   19.31   2   1    -0.20     0.98    0.002    44.77
9657   53.690 -192.917   19.32   2   1    -0.21     0.98    0.002    44.60
9658   53.603 -192.937   19.32   2   1    -0.22     0.98    0.002    44.42
9659   53.516 -192.956   19.32   2   1    -0.23     0.97    0.002    44.24
9660   53.430 -192.977   19.32   2   1    -0.23     0.97    0.002    44.05
9661   53.345 -192.997   19.32   2   1    -0.24     0.97    0.002    43.86
9662   53.260 -193.019   19.32   2   1    -0.25     0.97    0.002    43.67
9663   53.176 -193.040   19.33   2   1    -0.25     0.97    0.002    43.47
9664   53.092 -193.063   19.33   2   1    -0.26     0.97    0.002    43.27
9665   53.009 -193.086   19.33   2   1    -0.27     0.96    0.002    43.06
9666   52.926 -193.109   19.33   2   1    -0.28     0.96    0.002    42.85
9667   52.844 -193.133   19.34   2   1    -0.28     0.96    0.002    42.63
9668   52.763 -193.157   19.34   2   1    -0.29     0.96    0.002    42.41
9669   52.682 -193.182   19.34   2   1    -0.30     0.95    0.002    42.18
9670   52.602 -193.208   19.34   2   1    -0.31     0.95    0.002    41.96
9671   52.522 -193.234   19.34   2   1    -0.31     0.95    0.002    41.72
9672   52.443 -193.260   19.34   2   1    -0.32     0.95    0.002    41.49
9673   52.365 -193.287   19.35   2   1    -0.33     0.94    0.002    41.25
9674   52.287 -193.315   19.35   2   1    -0.34     0.94    0.002    41.00
9675   52.210 -193.342   19.35   2   1    -0.35     0.94    0.002    40.76
9676   52.134 -193.371   19.35   2   1    -0.35     0.94    0.002    40.51
9677   52.059 -193.400   19.36   2   1    -0.36     0.93    0.002    40.25
9678   51.984 -193.429   19.36   2   1    -0.37     0.93    0.002    39.99
9679   51.910 -193.459   19.36   2   1    -0.38     0.93    0.002    39.73
9680   51.837 -193.489   19.36   2   1    -0.39     0.92    0.002    39.47
9681   51.765 -193.520   19.36   2   1    -0.39     0.92    0.002    39.20
9682   51.693 -193.551   19.36   2   1    -0.40     0.92    0.002    38.93
9683   51.622 -193.583   19.37   2   1    -0.41     0.91    0.002    38.66
9684   51.552 -193.615   19.37   2   1    -0.42     0.91    0.002    38.39
9685   51.483 -193.647   19.37   2   1    -0.43     0.90    0.002    38.11
9686   51.414 -193.680   19.37   2   1    -0.44     0.90    0.002    37.83
9687   51.347 -193.714   19.38   2   1    -0.45     0.89    0.002    37.55
9688   51.280 -193.747   19.38   2   1    -0.46     0.89    0.002    37.26
9689   51.214 -193.782   19.38   2   1    -0.47     0.89    0.002    36.98
9690   51.149 -193.816   19.38   2   1    -0.47     0.88    0.002    36.69
9691   51.085 -193.851   19.38   2   1    -0.48     0.88    0.002    36.40
9692   51.022 -193.887   19.39   2   1    -0.49     0.87    0.002    36.11
9693   50.959 -193.923   19.39   2   1    -0.50     0.86    0.002    35.82
9694   50.898 -193.959   19.39   2   1    -0.51     0.86    0.002    35.52
9695   50.837 -193.995   19.39   2   1    -0.52     0.85    0.002    35.23
9696   50.778 -194.032   19.39   2   1    -0.53     0.85    0.002    34.93
9697   50.719 -194.070   19.39   2   1    -0.54     0.84    0.002    34.63
9698   50.661 -194.107   19.40   2   1    -0.55     0.83    0.002    34.34
9699   50.605 -194.145   19.40   2   1    -0.56     0.83    0.002    34.04
9700   50.549 -194.184   19.40   2   1    -0.57     0.82    0.002    33.74
9701   50.494 -194.223   19.40   2   1    -0.58     0.81    0.002    33.44
9702   50.440 -194.262   19.41   2   1    -0.59     0.81    0.002    33.14
9703   50.387 -194.301   19.41   2   1    -0.60     0.80    0.002    32.84
9704   50.335 -194.341   19.41   2   1    -0.61     0.79    0.002    32.55
9705   50.284 -194.381   19.41   2   1    -0.62     0.78    0.002    32.25
9706   50.234 -194.421   19.41   2   1    -0.63     0.77    0.002    31.95
9707   50.186 -194.462   19.41   2   1    -0.65     0.76    0.002    31.66
9708   50.138 -194.503   19.42   2   1    -0.66     0.75    0.002    31.37
9709   50.091 -194.545   19.42   2   1    -0.67     0.74    0.002    31.07
9710   50.045 -194.586   19.42   2   1    -0.68     0.73    0.002    30.78
9711   50.000 -194.628   19.42   2   1    -0.69     0.72    0.002    30.50
9712   49.957 -194.670   19.43   2   1    -0.70     0.71    0.002    30.21
9713   49.914 -194.713   19.43   2   1    -0.71     0.70    0.002    29.93
9714   49.873 -194.755   19.43   2   1    -0.72     0.69    0.002    29.65
9715   49.832 -194.798   19.43   2   1    -0.73     0.68    0.002    29.37
9716   49.793 -194.842   19.43   2   1    -0.74     0.67    0.002    29.09
9717   49.755 -194.885   19.43   2   1    -0.76     0.65    0.002    28.82
9718   49.717 -194.929   19.44   2   1    -0.77     0.64    0.002    28.56
9719   49.681 -194.973   19.44   2   1    -0.78     0.63    0.002    28.29
9720   49.646 -195.017   19.44   2   1    -0.79     0.61    0.002    28.03
9721   49.612 -195.061   19.44   2   1    -0.80     0.60    0.002    27.78
9722   49.580 -195.106   19.45   2   1    -0.81     0.58    0.002    27.53
9723   49.548 -195.151   19.45   2   1    -0.82     0.57    0.002    27.29
9724   49.518 -195.196   19.45   2   1    -0.83     0.55    0.002    27.05
9725   49.488 -195.241   19.45   2   1    -0.84     0.54    0.002    26.82
9726   49.460 -195.286   19.45   2   1    -0.85     0.52    0.002    26.59
9727   49.433 -195.332   19.45   2   1    -0.86     0.50    0.002    26.37
9728   49.407 -195.377   19.46   2   1    -0.87     0.48    0.002    26.16
9729   49.382 -195.423   19.46   2   1    -0.88     0.47    0.002    25.96
9730   49.359 -195.469   19.46   2   1    -0.89     0.45    0.002    25.76
9731   49.336 -195.515   19.46   2   1    -0.90     0.43    0.002    25.57
9732   49.315 -195.562   19.46   2   1    -0.91     0.41    0.002    25.39
9733   49.295 -195.608   19.47   2   1    -0.92     0.39    0.002    25.21
9734   49.276 -195.655   19.47   2   1    -0.93     0.37    0.002    25.05
9735   49.258 -195.701   19.47   2   1    -0.94     0.35    0.002    24.89
9736   49.241 -195.748   19.47   2   1    -0.95     0.32    0.002    24.74
9737   49.226 -195.795   19.48   2   1    -0.95     0.30    0.002    24.60
9738   49.212 -195.842   19.48   2   1    -0.96     0.28    0.002    24.47
9739   49.199 -195.889   19.48   2   1    -0.97     0.26    0.002    24.36
9740   49.187 -195.936   19.48   2   1    -0.97     0.23    0.002    24.25
9741   49.176 -195.983   19.48   2   1    -0.98     0.21    0.002    24.15
9742   49.166 -196.030   19.48   2   1    -0.98     0.19    0.002    24.06
9743   49.158 -196.078   19.49   2   1    -0.99     0.16    0.002    23.98
9744   49.151 -196.125   19.49   2   1    -0.99     0.14    0.002    23.92
9745   49.145 -196.172   19.49   2   1    -0.99     0.11    0.002    23.86
9746   49.140 -196.220   19.49   2   1    -1.00     0.09    0.002    23.82
9747   49.137 -196.267   19.50   2   1    -1.00     0.06    0.002    23.78
9748   49.134 -196.315   19.50   2   1    -1.00     0.04    0.002    23.76
9749   49.133 -196.362   19.50   2   1    -1.00     0.01    0.002    23.75
9750   49.133 -196.410   19.50   2   1    -1.00    -0.01    0.002    23.75
9751   49.134 -196.457   19.50   2   1    -1.00    -0.04    0.002    23.76
9752   49.137 -196.505   19.50   2   1    -1.00    -0.06    0.002    23.78
9753   49.140 -196.552   19.51   2   1    -1.00    -0.09    0.002    23.82
9754   49.145 -196.600   19.51   2   1    -0.99    -0.11    0.002    23.86
9755   49.151 -196.647   19.51   2   1    -0.99    -0.14    0.002    23.92
9756   49.158 -196.694   19.51   2   1    -0.99    -0.16    0.002    23.98
9757   49.166 -196.742   19.52   2   1    -0.98    -0.19    0.002    24.06
9758   49.176 -196.789   19.52   2   1    -0.98    -0.21    0.002    24.15
9759   49.187 -196.836   19.52   2   1    -0.97    -0.23    0.002    24.25
9760   49.199 -196.883   19.52   2   1    -0.97    -0.26    0.002    24.36
9761   49.212 -196.930   19.52   2   1    -0.96    -0.28    0.002    24.47
9762   49.226 -196.977   19.52   2   1    -0.95    -0.30    0.002    24.60
9763   49.241 -197.024   19.53   2   1    -0.95    -0.32    0.002    24.74
9764   49.258 -197.071   19.53   2   1    -0.94    -0.35    0.002    24.89
9765   49.276 -197.118   19.53   2   1    -0.93    -0.37    0.002    25.05
9766   49.295 -197.164   19.53   2   1    -0.92    -0.39    0.002    25.21
9767   49.315 -197.211   19.54   2   1    -0.91    -0.41    0.002    25.39
9768   49.336 -197.257   19.54   2   1    -0.90    -0.43    0.002    25.57
9769   49.359 -197.303   19.54   2   1    -0.89    -0.45    0.002    25.76
9770   49.382 -197.349   19.54   2   1    -0.88    -0.47    0.002    25.96
9771   49.407 -197.395   19.54   2   1    -0.87    -0.48    0.002    26.16
9772   49.433 -197.441   19.55   2   1    -0.86    -0.50    0.002    26.37
9773   49.460 -197.486   19.55   2   1    -0.85    -0.52    0.002    26.59
9774   49.488 -197.531   19.55   2   1    -0.84    -0.54    0.002    26.82
9775   49.518 -197.577   19.55   2   1    -0.83    -0.55    0.002    27.05
9776   49.548 -197.622   19.55   2   1    -0.82    -0.57    0.002    27.29
9777   49.580 -197.666   19.55   2   1    -0.81    -0.58    0.002    27.53
9778   49.612 -197.711   19.56   2   1    -0.80    -0.60    0.002    27.78
9779   49.646 -197.755   19.56   2   1    -0.79    -0.61    0.002    28.03
9780   49.681 -197.799   19.56   2   1    -0.78    -0.63    0.002    28.29
9781   49.717 -197.843   19.56   2   1    -0.77    -0.64    0.002    28.56
9782   49.755 -197.887   19.57   2   1    -0.76    -0.65    0.002    28.82
9783   49.793 -197.931   19.57   2   1    -0.74    -0.67    0.002    29.09
9784   49.832 -197.974   19.57   2   1    -0.73    -0.68    0.002    29.37
9785   49.873 -198.017   19.57   2   1    -0.72    -0.69    0.002    29.65
9786   49.914 -198.059   19.57   2   1    -0.71    -0.70    0.002    29.93
9787   49.957 -198.102   19.57   2   1    -0.70    -0.71    0.002    30.21
9788   50.000 -198.144   19.58   2   1    -0.69    -0.72    0.002    30.50
9789   50.045 -198.186   19.58   2   1    -0.68    -0.73    0.002    30.78
9790   50.091 -198.228   19.58   2   1    -0.67    -0.74    0.002    31.07
9791   50.138 -198.269   19.58   2   1    -0.66    -0.75    0.002    31.37
9792   50.186 -198.310   19.59   2   1    -0.65    -0.76    0.002    31.66
9793   50.234 -198.351   19.59   2   1    -0.63    -0.77    0.002    31.95
9794   50.284 -198.391   19.59   2   1    -0.62    -0.78    0.002    32.25
9795   50.335 -198.431   19.59   2   1    -0.61    -0.79    0.002    32.55
9796   50.387 -198.471   19.59   2   1    -0.60    -0.80    0.002    32.84
9797   50.440 -198.510   19.59   2   1    -0.59    -0.81    0.002    33.14
9798   50.494 -198.550   19.60   2   1    -0.58    -0.81    0.002    33.44
9799   50.549 -198.588   19.60   2   1    -0.57    -0.82    0.002    33.74
9800   50.605 -198.627   19.60   2   1    -0.56    -0.83    0.002    34.04
9801   50.661 -198.665   19.60   2   1    -0.55    -0.83    0.002    34.34
9802   50.719 -198.703   19.61   2   1    -0.54    -0.84    0.002    34.63
9803   50.778 -198.740   19.61   2   1    -0.53    -0.85    0.002    34.93
9804   50.837 -198.777   19.61   2   1    -0.52    -0.85    0.002    35.23
9805   50.898 -198.813   19.61   2   1    -0.51    -0.86    0.002    35.52
9806   50.959 -198.850   19.61   2   1    -0.50    -0.86    0.002    35.82
9807   51.022 -198.885   19.61   2   1    -0.49    -0.87    0.002    36.11
9808   51.085 -198.921   19.62   2   1    -0.48    -0.88    0.002    36.40
9809   51.149 -198.956   19.62   2   1    -0.47    -0.88    0.002    36.69
9810   51.214 -198.991   19.62   2   1    -0.47    -0.89    0.002    36.98
9811   51.280 -199.025   19.62   2   1    -0.46    -0.89    0.002    37.26
9812   51.347 -199.059   19.62   2   1    -0.45    -0.89    0.002    37.55
9813   51.414 -199.092   19.63   2   1    -0.44    -0.90    0.002    37.83
9814   51.483 -199.125   19.63   2   1    -0.43    -0.90    0.002    38.11
9815   51.552 -199.157   19.63   2   1    -0.42    -0.91    0.002    38.39
9816   51.622 -199.189   19.63   2   1    -0.41    -0.91    0.002    38.66
9817   51.693 -199.221   19.64   2   1    -0.40    -0.92    0.002    38.93
9818   51.765 -199.252   19.64   2   1    -0.39    -0.92    0.002    39.20
9819   51.837 -199.283   19.64   2   1    -0.39    -0.92    0.002    39.47
9820   51.910 -199.313   19.64   2   1    -0.38    -0.93    0.002    39.73
9821   51.984 -199.343   19.64   2   1    -0.37    -0.93    0.002    39.99
9822   52.059 -199.372   19.64   2   1    -0.36    -0.93    0.002    40.25
9823   52.134 -199.401   19.65   2   1    -0.35    -0.94    0.002    40.51
9824   52.210 -199.430   19.65   2   1    -0.35    -0.94    0.002    40.76
9825   52.287 -199.458   19.65   2   1    -0.34    -0.94    0.002    41.00
9826   52.365 -199.485   19.65   2   1    -0.33    -0.94    0.002    41.25
9827   52.443 -199.512   19.66   2   1    -0.32    -0.95    0.002    41.49
9828   52.522 -199.538   19.66   2   1    -0.31    -0.95    0.002    41.72
9829   52.602 -199.564   19.66   2   1    -0.31    -0.95    0.002    41.96
9830   52.682 -199.590   19.66   2   1    -0.30    -0.95    0.002    42.18
9831   52.763 -199.615   19.66   2   1    -0.29    -0.96    0.002    42.41
9832   52.844 -199.639   19.66   2   1    -0.28    -0.96    0.002    42.63
9833   52.926 -199.663   19.67   2   1    -0.28    -0.96    0.002    42.85
9834   53.009 -199.687   19.67   2   1    -0.27    -0.96    0.002    43.06
9835   53.092 -199.709   19.67   2   1    -0.26    -0.97    0.002    43.27
9836   53.176 -199.732   19.67   2   1    -0.25    -0.97    0.002    43.47
9837   53.260 -199.754   19.68   2   1    -0.25    -0.97    0.002    43.67
9838   53.345 -199.775   19.68   2   1    -0.24    -0.97    0.002    43.86
9839   53.430 -199.796   19.68   2   1    -0.23    -0.97    0.002    44.05
9840   53.516 -199.816   19.68   2   1    -0.23    -0.97    0.002    44.24
9841   53.603 -199.836   19.68   2   1    -0.22    -0.98    0.002    44.42
9842   53.690 -199.855   19.68   2   1    -0.21    -0.98    0.002    44.60
9843   53.777 -199.873   19.69   2   1    -0.20    -0.98    0.002    44.77
9844   53.865 -199.891   19.69   2   1    -0.20    -0.98    0.002    44.93
9845   53.953 -199.909   19.69   2   1    -0.19    -0.98    0.002    45.10
9846   54.042 -199.926   19.69   2   1    -0.18    -0.98    0.002    45.25
9847   54.131 -199.942   19.70   2   1    -0.18    -0.98    0.002    45.40
9848   54.221 -199.958   19.70   2   1    -0.17    -0.99    0.002    45.55
9849   54.311 -199.973   19.70   2   1    -0.16    -0.99    0.002    45.69
9850   54.401 -199.988   19.70   2   1    -0.16    -0.99    0.002    45.83
9851   54.492 -200.002   19.70   2   1    -0.15    -0.99    0.002    45.96
9852   54.583 -200.015   19.70   2   1    -0.14    -0.99    0.002    46.09
9853   54.674 -200.028   19.71   2   1    -0.14    -0.99    0.002    46.21
9854   54.766 -200.041   19.71   2   1    -0.13    -0.99    0.002    46.32
9855   54.858 -200.053   19.71   2   1    -0.12    -0.99    0.002    46.43
9856   54.950 -200.064   19.71   2   1    -0.12    -0.99    0.002    46.54
9857   55.043 -200.075   19.71   2   1    -0.11    -0.99    0.002    46.64
9858   55.136 -200.085   19.72   2   1    -0.10    -0.99    0.002    46.73
9859   55.229 -200.094   19.72   2   1    -0.10    -1.00    0.002    46.82
9860   55.322 -200.103   19.72   2   1    -0.09    -1.00    0.002    46.91
9861   55.416 -200.111   19.72   2   1    -0.09    -1.00    0.002    46.98
9862   55.509 -200.119   19.73   2   1    -0.08    -1.00    0.002    47.06
9863   55.603 -200.126   19.73   2   1    -0.07    -1.00    0.002    47.12
9864   55.697 -200.133   19.73   2   1    -0.07    -1.00    0.002    47.18
9865   55.792 -200.139   19.73   2   1    -0.06    -1.00    0.002    47.24
9866   55.886 -200.144   19.73   2   1    -0.05    -1.00    0.002    47.29
9867   55.980 -200.149   19.73   2   1    -0.05    -1.00    0.002    47.34
9868   56.075 -200.153   19.74   2   1    -0.04    -1.00    0.002    47.38
9869   56.170 -200.157   19.74   2   1    -0.03    -1.00    0.002    47.41
9870   56.265 -200.160   19.74   2   1    -0.03    -1.00    0.002    47.44
9871   56.359 -200.162   19.74   2   1    -0.02    -1.00    0.002    47.46
9872   56.454 -200.164   19.75   2   1    -0.02    -1.00    0.002    47.48
9873   56.549 -200.165   19.75   2   1    -0.01    -1.00    0.002    47.49
9874   56.644 -200.165   19.75   2   1    -0.00    -1.00    0.002    47.49
9875   56.739 -200.165   19.75   2   1     0.00    -1.00    0.002    47.49
9876   56.834 -200.165   19.75   2   1     0.01    -1.00    0.002    47.49
9877   56.929 -200.164   19.75   2   1     0.02    -1.00    0.002    47.48
9878   57.024 -200.162   19.76   2   1     0.02    -1.00    0.002    47.46
9879   57.119 -200.160   19.76   2   1     0.03    -1.00    0.002    47.44
9880   57.214 -200.157   19.76   2   1     0.03    -1.00    0.002    47.41
9881   57.309 -200.153   19.76   2   1     0.04    -1.00    0.002    47.38
9882   57.403 -200.149   19.77   2   1     0.05    -1.00    0.002    47.34
9883   57.498 -200.144   19.77   2   1     0.05    -1.00    0.002    47.29
9884   57.592 -200.139   19.77   2   1     0.06    -1.00    0.002    47.24
9885   57.686 -200.133   19.77   2   1     0.07    -1.00    0.002    47.18
9886   57.780 -200.126   19.77   2   1     0.07    -1.00    0.002    47.12
9887   57.874 -200.119   19.77   2   1     0.08    -1.00    0.002    47.06
9888   57.968 -200.111   19.78   2   1     0.09    -1.00    0.002    46.98
9889   58.062 -200.103   19.78   2   1     0.09    -1.00    0.002    46.91
9890   58.155 -200.094   19.78   2   1     0.10    -1.00    0.002    46.82
9891   58.248 -200.085   19.78   2   1     0.10    -0.99    0.002    46.73
9892   58.341 -200.075   19.79   2   1     0.11    -0.99    0.002    46.64
9893   58.433 -200.064   19.79   2   1     0.12    -0.99    0.002    46.54
9894   58.526 -200.053   19.79   2   1     0.12    -0.99    0.002    46.43
9895   58.618 -200.041   19.79   2   1     0.13    -0.99    0.002    46.32
9896   58.709 -200.028   19.79   2   1     0.14    -0.99    0.002    46.21
9897   58.801 -200.015   19.80   2   1     0.14    -0.99    0.002    46.09
9898   58.892 -200.002   19.80   2   1     0.15    -0.99    0.002    45.96
9899   58.982 -199.988   19.80   2   1     0.16    -0.99    0.002    45.83
9900   59.073 -199.973   19.80   2   1     0.16    -0.99    0.002    45.69
9901   59.163 -199.958   19.80   2   1     0.17    -0.99    0.002    45.55
9902   59.252 -199.942   19.80   2   1     0.18    -0.98    0.002    45.40
9903   59.341 -199.926   19.81   2   1     0.18    -0.98    0.002    45.25
9904   59.430 -199.909   19.81   2   1     0.19    -0.98    0.002    45.10
9905   59.519 -199.891   19.81   2   1     0.20    -0.98    0.002    44.93
9906   59.606 -199.873   19.81   2   1     0.20    -0.98    0.002    44.77
9907   59.694 -199.855   19.82   2   1     0.21    -0.98    0.002    44.60
9908   59.781 -199.836   19.82   2   1     0.22    -0.98    0.002    44.42
9909   59.867 -199.816   19.82   2   1     0.23    -0.97    0.002    44.24
9910   59.953 -199.796   19.82   2   1     0.23    -0.97    0.002    44.05
9911   60.039 -199.775   19.82   2   1     0.24    -0.97    0.002    43.86
9912   60.123 -199.754   19.82   2   1     0.25    -0.97    0.002    43.67
9913   60.208 -199.732   19.83   2   1     0.25    -0.97    0.002    43.47
9914   60.292 -199.709   19.83   2   1     0.26    -0.97    0.002    43.27
9915   60.375 -199.687   19.83   2   1     0.27    -0.96    0.002    43.06
9916   60.458 -199.663   19.83   2   1     0.28    -0.96    0.002    42.85
9917   60.540 -199.639   19.84   2   1     0.28    -0.96    0.002    42.63
9918   60.621 -199.615   19.84   2   1     0.29    -0.96    0.002    42.41
9919   60.702 -199.590   19.84   2   1     0.30    -0.95    0.002    42.18
9920   60.782 -199.564   19.84   2   1     0.31    -0.95    0.002    41.96
9921   60.862 -199.538   19.84   2   1     0.31    -0.95    0.002    41.72
9922   60.941 -199.512   19.84   2   1     0.32    -0.95    0.002    41.49
9923   61.019 -199.485   19.85   2   1     0.33    -0.94    0.002    41.25
9924   61.096 -199.458   19.85   2   1     0.34    -0.94    0.002    41.00
9925   61.173 -199.430   19.85   2   1     0.35    -0.94    0.002    40.76
9926   61.249 -199.401   19.85   2   1     0.35    -0.94    0.002    40.51
9927   61.325 -199.372   19.86   2   1     0.36    -0.93    0.002    40.25
9928   61.399 -199.343   19.86   2   1     0.37    -0.93    0.002    39.99
9929   61.473 -199.313   19.86   2   1     0.38    -0.93    0.002    39.73
9930   61.547 -199.283   19.86   2   1     0.39    -0.92    0.002    39.47
9931   61.619 -199.252   19.86   2   1     0.39    -0.92    0.002    39.20
9932   61.691 -199.221   19.86   2   1     0.40    -0.92    0.002    38.93
9933   61.761 -199.189   19.87   2   1     0.41    -0.91    0.002    38.66
9934   61.831 -199.157   19.87   2   1     0.42    -0.91    0.002    38.39
9935   61.901 -199.125   19.87   2   1     0.43    -0.90    0.002    38.11
9936   61.969 -199.092   19.87   2   1     0.44    -0.90    0.002    37.83
9937   62.037 -199.059   19.88   2   1     0.45    -0.89    0.002    37.55
9938   62.103 -199.025   19.88   2   1     0.46    -0.89    0.002    37.26
9939   62.169 -198.991   19.88   2   1     0.47    -0.89    0.002    36.98
9940   62.234 -198.956   19.88   2   1     0.47    -0.88    0.002    36.69
9941   62.299 -198.921   19.88   2   1     0.48    -0.88    0.002    36.40
9942   62.362 -198.885   19.89   2   1     0.49    -0.87    0.002    36.11
9943   62.424 -198.850   19.89   2   1     0.50    -0.86    0.002    35.82
9944   62.486 -198.813   19.89   2   1     0.51    -0.86    0.002    35.52
9945   62.546 -198.777   19.89   2   1     0.52    -0.85    0.002    35.23
9946   62.606 -198.740   19.89   2   1     0.53    -0.85    0.002    34.93
9947   62.664 -198.703   19.89   2   1     0.54    -0.84    0.002    34.63
