# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
 48    3.099    4.327    0.10   2   1     0.94     0.33    0.002    41.25
 49    3.072    4.405    0.10   2   1     0.94     0.34    0.002    41.00
 50    3.044    4.481    0.10   2   1     0.94     0.35    0.002    40.76
 51    3.015    4.557    0.10   2   1     0.94     0.35    0.002    40.51
 52    2.986    4.633    0.10   2   1     0.93     0.36    0.002    40.25
 53    2.957    4.708    0.11   2   1     0.93     0.37    0.002    39.99
 54    2.927    4.782    0.11   2   1     0.93     0.38    0.002    39.73
 55    2.897    4.855    0.11   2   1     0.92     0.39    0.002    39.47
 56    2.866    4.927    0.11   2   1     0.92     0.39    0.002    39.20
 57    2.835    4.999    0.12   2   1     0.92     0.40    0.002    38.93
 58    2.803    5.070    0.12   2   1     0.91     0.41    0.002    38.66
 59    2.771    5.140    0.12   2   1     0.91     0.42    0.002    38.39
 60    2.739    5.209    0.12   2   1     0.90     0.43    0.002    38.11
 61    2.706    5.277    0.12   2   1     0.90     0.44    0.002    37.83
 62    2.672    5.345    0.12   2   1     0.89     0.45    0.002    37.55
 63    2.639    5.412    0.13   2   1     0.89     0.46    0.002    37.26
 64    2.604    5.478    0.13   2   1     0.89     0.47    0.002    36.98
 65    2.570    5.543    0.13   2   1     0.88     0.47    0.002    36.69
 66    2.535    5.607    0.13   2   1     0.88     0.48    0.002    36.40
 67    2.499    5.670    0.14   2   1     0.87     0.49    0.002    36.11
 68    2.464    5.732    0.14   2   1     0.86     0.50    0.002    35.82
 69    2.427    5.794    0.14   2   1     0.86     0.51    0.002    35.52
 70    2.391    5.854    0.14   2   1     0.85     0.52    0.002    35.23
 71    2.354    5.914    0.14   2   1     0.85     0.53    0.002    34.93
 72    2.316    5.973    0.14   2   1     0.84     0.54    0.002    34.63
 73    2.279    6.030    0.15   2   1     0.83     0.55    0.002    34.34
 74    2.241    6.087    0.15   2   1     0.83     0.56    0.002    34.04
 75    2.202    6.143    0.15   2   1     0.82     0.57    0.002    33.74
 76    2.163    6.198    0.15   2   1     0.81     0.58    0.002    33.44
 77    2.124    6.252    0.15   2   1     0.81     0.59    0.002    33.14
 78    2.085    6.305    0.16   2   1     0.80     0.60    0.002    32.84
 79    2.045    6.357    0.16   2   1     0.79     0.61    0.002    32.55
 80    2.005    6.408    0.16   2   1     0.78     0.62    0.002    32.25
 81    1.965    6.457    0.16   2   1     0.77     0.63    0.002    31.95
 82    1.924    6.506    0.17   2   1     0.76     0.65    0.002    31.66
 83    1.883    6.554    0.17   2   1     0.75     0.66    0.002    31.37
 84    1.842    6.601    0.17   2   1     0.74     0.67    0.002    31.07
 85    1.800    6.647    0.17   2   1     0.73     0.68    0.002    30.78
 86    1.758    6.691    0.17   2   1     0.72     0.69    0.002    30.50
 87    1.716    6.735    0.17   2   1     0.71     0.70    0.002    30.21
 88    1.673    6.778    0.18   2   1     0.70     0.71    0.002    29.93
 89    1.631    6.819    0.18   2   1     0.69     0.72    0.002    29.65
 90    1.588    6.860    0.18   2   1     0.68     0.73    0.002    29.37
 91    1.544    6.899    0.18   2   1     0.67     0.74    0.002    29.09
 92    1.501    6.937    0.18   2   1     0.65     0.76    0.002    28.82
 93    1.457    6.974    0.19   2   1     0.64     0.77    0.002    28.56
 94    1.413    7.010    0.19   2   1     0.63     0.78    0.002    28.29
 95    1.369    7.045    0.19   2   1     0.61     0.79    0.002    28.03
 96    1.325    7.079    0.19   2   1     0.60     0.80    0.002    27.78
 97    1.280    7.112    0.20   2   1     0.58     0.81    0.002    27.53
 98    1.235    7.144    0.20   2   1     0.57     0.82    0.002    27.29
 99    1.190    7.174    0.20   2   1     0.55     0.83    0.002    27.05
100    1.145    7.203    0.20   2   1     0.54     0.84    0.002    26.82
101    1.100    7.232    0.20   2   1     0.52     0.85    0.002    26.59
102    1.054    7.259    0.20   2   1     0.50     0.86    0.002    26.37
103    1.009    7.285    0.21   2   1     0.48     0.87    0.002    26.16
104    0.963    7.309    0.21   2   1     0.47     0.88    0.002    25.96
105    0.917    7.333    0.21   2   1     0.45     0.89    0.002    25.76
106    0.871    7.356    0.21   2   1     0.43     0.90    0.002    25.57
107    0.824    7.377    0.21   2   1     0.41     0.91    0.002    25.39
108    0.778    7.397    0.22   2   1     0.39     0.92    0.002    25.21
109    0.732    7.416    0.22   2   1     0.37     0.93    0.002    25.05
110    0.685    7.434    0.22   2   1     0.35     0.94    0.002    24.89
111    0.638    7.450    0.22   2   1     0.32     0.95    0.002    24.74
112    0.591    7.466    0.23   2   1     0.30     0.95    0.002    24.60
113    0.544    7.480    0.23   2   1     0.28     0.96    0.002    24.47
114    0.497    7.493    0.23   2   1     0.26     0.97    0.002    24.36
115    0.450    7.505    0.23   2   1     0.23     0.97    0.002    24.25
116    0.403    7.516    0.23   2   1     0.21     0.98    0.002    24.15
117    0.356    7.525    0.23   2   1     0.19     0.98    0.002    24.06
118    0.308    7.534    0.24   2   1     0.16     0.99    0.002    23.98
119    0.261    7.541    0.24   2   1     0.14     0.99    0.002    23.92
120    0.214    7.547    0.24   2   1     0.11     0.99    0.002    23.86
121    0.166    7.552    0.24   2   1     0.09     1.00    0.002    23.82
122    0.119    7.555    0.24   2   1     0.06     1.00    0.002    23.78
123    0.071    7.558    0.25   2   1     0.04     1.00    0.002    23.76
124    0.024    7.559    0.25   2   1     0.01     1.00    0.002    23.75
125   -0.024    7.559    0.25   2   1    -0.01     1.00    0.002    23.75
126   -0.071    7.558    0.25   2   1    -0.04     1.00    0.002    23.76
127   -0.119    7.555    0.26   2   1    -0.06     1.00    0.002    23.78
128   -0.166    7.552    0.26   2   1    -0.09     1.00    0.002    23.82
129   -0.214    7.547    0.26   2   1    -0.11     0.99    0.002    23.86
130   -0.261    7.541    0.26   2   1    -0.14     0.99    0.002    23.92
131   -0.308    7.534    0.26   2   1    -0.16     0.99    0.002    23.98
132   -0.356    7.525    0.27   2   1    -0.19     0.98    0.002    24.06
133   -0.403    7.516    0.27   2   1    -0.21     0.98    0.002    24.15
134   -0.450    7.505    0.27   2   1    -0.23     0.97    0.002    24.25
135   -0.497    7.493    0.27   2   1    -0.26     0.97    0.002    24.36
136   -0.544    7.480    0.27   2   1    -0.28     0.96    0.002    24.47
137   -0.591    7.466    0.28   2   1    -0.30     0.95    0.002    24.60
138   -0.638    7.450    0.28   2   1    -0.32     0.95    0.002    24.74
139   -0.685    7.434    0.28   2   1    -0.35     0.94    0.002    24.89
140   -0.732    7.416    0.28   2   1    -0.37     0.93    0.002    25.05
141   -0.778    7.397    0.28   2   1    -0.39     0.92    0.002    25.21
142   -0.824    7.377    0.28   2   1    -0.41     0.91    0.002    25.39
143   -0.871    7.356    0.29   2   1    -0.43     0.90    0.002    25.57
144   -0.917    7.333    0.29   2   1    -0.45     0.89    0.002    25.76
145   -0.963    7.309    0.29   2   1    -0.47     0.88    0.002    25.96
146   -1.009    7.285    0.29   2   1    -0.48     0.87    0.002    26.16
147   -1.054    7.259    0.29   2   1    -0.50     0.86    0.002    26.37
148   -1.100    7.232    0.30   2   1    -0.52     0.85    0.002    26.59
149   -1.145    7.203    0.30   2   1    -0.54     0.84    0.002    26.82
150   -1.190    7.174    0.30   2   1    -0.55     0.83    0.002    27.05
151   -1.235    7.144    0.30   2   1    -0.57     0.82    0.002    27.29
152   -1.280    7.112    0.30   2   1    -0.58     0.81    0.002    27.53
153   -1.325    7.079    0.31   2   1    -0.60     0.80    0.002    27.78
154   -1.369    7.045    0.31   2   1    -0.61     0.79    0.002    28.03
155   -1.413    7.010    0.31   2   1    -0.63     0.78    0.002    28.29
156   -1.457    6.974    0.31   2   1    -0.64     0.77    0.002    28.56
157   -1.501    6.937    0.32   2   1    -0.65     0.76    0.002    28.82
158   -1.544    6.899    0.32   2   1    -0.67     0.74    0.002    29.09
159   -1.588    6.860    0.32   2   1    -0.68     0.73    0.002    29.37
160   -1.631    6.819    0.32   2   1    -0.69     0.72    0.002    29.65
161   -1.673    6.778    0.32   2   1    -0.70     0.71    0.002    29.93
162   -1.716    6.735    0.33   2   1    -0.71     0.70    0.002    30.21
163   -1.758    6.691    0.33   2   1    -0.72     0.69    0.002    30.50
164   -1.800    6.647    0.33   2   1    -0.73     0.68    0.002    30.78
165   -1.842    6.601    0.33   2   1    -0.74     0.67    0.002    31.07
166   -1.883    6.554    0.33   2   1    -0.75     0.66    0.002    31.37
167   -1.924    6.506    0.34   2   1    -0.76     0.65    0.002    31.66
168   -1.965    6.457    0.34   2   1    -0.77     0.63    0.002    31.95
169   -2.005    6.408    0.34   2   1    -0.78     0.62    0.002    32.25
170   -2.045    6.357    0.34   2   1    -0.79     0.61    0.002    32.55
171   -2.085    6.305    0.34   2   1    -0.80     0.60    0.002    32.84
172   -2.124    6.252    0.34   2   1    -0.81     0.59    0.002    33.14
173   -2.163    6.198    0.35   2   1    -0.81     0.58    0.002    33.44
174   -2.202    6.143    0.35   2   1    -0.82     0.57    0.002    33.74
175   -2.241    6.087    0.35   2   1    -0.83     0.56    0.002    34.04
176   -2.279    6.030    0.35   2   1    -0.83     0.55    0.002    34.34
177   -2.316    5.973    0.35   2   1    -0.84     0.54    0.002    34.63
178   -2.354    5.914    0.36   2   1    -0.85     0.53    0.002    34.93
179   -2.391    5.854    0.36   2   1    -0.85     0.52    0.002    35.23
180   -2.427    5.794    0.36   2   1    -0.86     0.51    0.002    35.52
181   -2.464    5.732    0.36   2   1    -0.86     0.50    0.002    35.82
182   -2.499    5.670    0.36   2   1    -0.87     0.49    0.002    36.11
183   -2.535    5.607    0.37   2   1    -0.88     0.48    0.002    36.40
184   -2.570    5.543    0.37   2   1    -0.88     0.47    0.002    36.69
185   -2.604    5.478    0.37   2   1    -0.89     0.47    0.002    36.98
186   -2.639    5.412    0.37   2   1    -0.89     0.46    0.002    37.26
187   -2.672    5.345    0.38   2   1    -0.89     0.45    0.002    37.55
188   -2.706    5.277    0.38   2   1    -0.90     0.44    0.002    37.83
189   -2.739    5.209    0.38   2   1    -0.90     0.43    0.002    38.11
190   -2.771    5.140    0.38   2   1    -0.91     0.42    0.002    38.39
191   -2.803    5.070    0.38   2   1    -0.91     0.41    0.002    38.66
192   -2.835    4.999    0.39   2   1    -0.92     0.40    0.002    38.93
193   -2.866    4.927    0.39   2   1    -0.92     0.39    0.002    39.20
194   -2.897    4.855    0.39   2   1    -0.92     0.39    0.002    39.47
195   -2.927    4.782    0.39   2   1    -0.93     0.38    0.002    39.73
196   -2.957    4.708    0.39   2   1    -0.93     0.37    0.002    39.99
197   -2.986    4.633    0.40   2   1    -0.93     0.36    0.002    40.25
198   -3.015    4.557    0.40   2   1    -0.94     0.35    0.002    40.51
199   -3.044    4.481    0.40   2   1    -0.94     0.35    0.002    40.76
200   -3.072    4.405    0.40   2   1    -0.94     0.34    0.002    41.00
201   -3.099    4.327    0.40   2   1    -0.94     0.33    0.002    41.25
202   -3.126    4.249    0.41   2   1    -0.95     0.32    0.002    41.49
203   -3.152    4.170    0.41   2   1    -0.95     0.31    0.002    41.72
204   -3.178    4.090    0.41   2   1    -0.95     0.31    0.002    41.96
205   -3.204    4.010    0.41   2   1    -0.95     0.30    0.002    42.18
206   -3.229    3.929    0.41   2   1    -0.96     0.29    0.002    42.41
207   -3.253    3.848    0.41   2   1    -0.96     0.28    0.002    42.63
208   -3.277    3.766    0.42   2   1    -0.96     0.28    0.002    42.85
209   -3.300    3.683    0.42   2   1    -0.96     0.27    0.002    43.06
210   -3.323    3.600    0.42   2   1    -0.97     0.26    0.002    43.27
211   -3.346    3.516    0.42   2   1    -0.97     0.25    0.002    43.47
212   -3.368    3.432    0.42   2   1    -0.97     0.25    0.002    43.67
213   -3.389    3.347    0.43   2   1    -0.97     0.24    0.002    43.86
214   -3.410    3.261    0.43   2   1    -0.97     0.23    0.002    44.05
215   -3.430    3.175    0.43   2   1    -0.97     0.23    0.002    44.24
216   -3.449    3.089    0.43   2   1    -0.98     0.22    0.002    44.42
217   -3.469    3.002    0.43   2   1    -0.98     0.21    0.002    44.60
218   -3.487    2.915    0.44   2   1    -0.98     0.20    0.002    44.77
219   -3.505    2.827    0.44   2   1    -0.98     0.20    0.002    44.93
220   -3.523    2.738    0.44   2   1    -0.98     0.19    0.002    45.10
221   -3.540    2.650    0.44   2   1    -0.98     0.18    0.002    45.25
222   -3.556    2.560    0.45   2   1    -0.98     0.18    0.002    45.40
223   -3.572    2.471    0.45   2   1    -0.99     0.17    0.002    45.55
224   -3.587    2.381    0.45   2   1    -0.99     0.16    0.002    45.69
225   -3.602    2.291    0.45   2   1    -0.99     0.16    0.002    45.83
226   -3.616    2.200    0.45   2   1    -0.99     0.15    0.002    45.96
227   -3.629    2.109    0.46   2   1    -0.99     0.14    0.002    46.09
228   -3.642    2.017    0.46   2   1    -0.99     0.14    0.002    46.21
229   -3.655    1.926    0.46   2   1    -0.99     0.13    0.002    46.32
230   -3.667    1.834    0.46   2   1    -0.99     0.12    0.002    46.43
231   -3.678    1.741    0.46   2   1    -0.99     0.12    0.002    46.54
232   -3.688    1.649    0.47   2   1    -0.99     0.11    0.002    46.64
233   -3.698    1.556    0.47   2   1    -0.99     0.10    0.002    46.73
234   -3.708    1.463    0.47   2   1    -1.00     0.10    0.002    46.82
235   -3.717    1.370    0.47   2   1    -1.00     0.09    0.002    46.91
236   -3.725    1.276    0.47   2   1    -1.00     0.09    0.002    46.98
237   -3.733    1.182    0.47   2   1    -1.00     0.08    0.002    47.06
238   -3.740    1.089    0.48   2   1    -1.00     0.07    0.002    47.12
239   -3.747    0.994    0.48   2   1    -1.00     0.07    0.002    47.18
240   -3.753    0.900    0.48   2   1    -1.00     0.06    0.002    47.24
241   -3.758    0.806    0.48   2   1    -1.00     0.05    0.002    47.29
242   -3.763    0.711    0.48   2   1    -1.00     0.05    0.002    47.34
243   -3.767    0.617    0.49   2   1    -1.00     0.04    0.002    47.38
244   -3.770    0.522    0.49   2   1    -1.00     0.03    0.002    47.41
245   -3.773    0.427    0.49   2   1    -1.00     0.03    0.002    47.44
246   -3.776    0.332    0.49   2   1    -1.00     0.02    0.002    47.46
247   -3.778    0.237    0.49   2   1    -1.00     0.02    0.002    47.48
248   -3.779    0.142    0.50   2   1    -1.00     0.01    0.002    47.49
249   -3.779    0.047    0.50   2   1    -1.00     0.00    0.002    47.49
250   -3.779   -0.047    0.50   2   1    -1.00    -0.00    0.002    47.49
251   -3.779   -0.142    0.50   2   1    -1.00    -0.01    0.002    47.49
252   -3.778   -0.237    0.51   2   1    -1.00    -0.02    0.002    47.48
253   -3.776   -0.332    0.51   2   1    -1.00    -0.02    0.002    47.46
254   -3.773   -0.427    0.51   2   1    -1.00    -0.03    0.002    47.44
255   -3.770   -0.522    0.51   2   1    -1.00    -0.03    0.002    47.41
256   -3.767   -0.617    0.51   2   1    -1.00    -0.04    0.002    47.38
257   -3.763   -0.711    0.52   2   1    -1.00    -0.05    0.002    47.34
258   -3.758   -0.806    0.52   2   1    -1.00    -0.05    0.002    47.29
259   -3.753   -0.900    0.52   2   1    -1.00    -0.06    0.002    47.24
260   -3.747   -0.994    0.52   2   1    -1.00    -0.07    0.002    47.18
261   -3.740   -1.089    0.52   2   1    -1.00    -0.07    0.002    47.12
262   -3.733   -1.182    0.53   2   1    -1.00    -0.08    0.002    47.06
263   -3.725   -1.276    0.53   2   1    -1.00    -0.09    0.002    46.98
264   -3.717   -1.370    0.53   2   1    -1.00    -0.09    0.002    46.91
265   -3.708   -1.463    0.53   2   1    -1.00    -0.10    0.002    46.82
266   -3.698   -1.556    0.53   2   1    -0.99    -0.10    0.002    46.73
267   -3.688   -1.649    0.54   2   1    -0.99    -0.11    0.002    46.64
268   -3.678   -1.741    0.54   2   1    -0.99    -0.12    0.002    46.54
269   -3.667   -1.834    0.54   2   1    -0.99    -0.12    0.002    46.43
270   -3.655   -1.926    0.54   2   1    -0.99    -0.13    0.002    46.32
271   -3.642   -2.017    0.54   2   1    -0.99    -0.14    0.002    46.21
272   -3.629   -2.109    0.55   2   1    -0.99    -0.14    0.002    46.09
273   -3.616   -2.200    0.55   2   1    -0.99    -0.15    0.002    45.96
274   -3.602   -2.291    0.55   2   1    -0.99    -0.16    0.002    45.83
275   -3.587   -2.381    0.55   2   1    -0.99    -0.16    0.002    45.69
276   -3.572   -2.471    0.55   2   1    -0.99    -0.17    0.002    45.55
277   -3.556   -2.560    0.56   2   1    -0.98    -0.18    0.002    45.40
278   -3.540   -2.650    0.56   2   1    -0.98    -0.18    0.002    45.25
279   -3.523   -2.738    0.56   2   1    -0.98    -0.19    0.002    45.10
280   -3.505   -2.827    0.56   2   1    -0.98    -0.20    0.002    44.93
281   -3.487   -2.915    0.56   2   1    -0.98    -0.20    0.002    44.77
282   -3.469   -3.002    0.56   2   1    -0.98    -0.21    0.002    44.60
283   -3.449   -3.089    0.57   2   1    -0.98    -0.22    0.002    44.42
284   -3.430   -3.175    0.57   2   1    -0.97    -0.23    0.002    44.24
285   -3.410   -3.261    0.57   2   1    -0.97    -0.23    0.002    44.05
286   -3.389   -3.347    0.57   2   1    -0.97    -0.24    0.002    43.86
287   -3.368   -3.432    0.57   2   1    -0.97    -0.25    0.002    43.67
288   -3.346   -3.516    0.58   2   1    -0.97    -0.25    0.002    43.47
289   -3.323   -3.600    0.58   2   1    -0.97    -0.26    0.002    43.27
290   -3.300   -3.683    0.58   2   1    -0.96    -0.27    0.002    43.06
291   -3.277   -3.766    0.58   2   1    -0.96    -0.28    0.002    42.85
292   -3.253   -3.848    0.58   2   1    -0.96    -0.28    0.002    42.63
293   -3.229   -3.929    0.59   2   1    -0.96    -0.29    0.002    42.41
294   -3.204   -4.010    0.59   2   1    -0.95    -0.30    0.002    42.18
295   -3.178   -4.090    0.59   2   1    -0.95    -0.31    0.002    41.96
296   -3.152   -4.170    0.59   2   1    -0.95    -0.31    0.002    41.72
297   -3.126   -4.249    0.59   2   1    -0.95    -0.32    0.002    41.49
298   -3.099   -4.327    0.60   2   1    -0.94    -0.33    0.002    41.25
299   -3.072   -4.405    0.60   2   1    -0.94    -0.34    0.002    41.00
300   -3.044   -4.481    0.60   2   1    -0.94    -0.35    0.002    40.76
301   -3.015   -4.557    0.60   2   1    -0.94    -0.35    0.002    40.51
302   -2.986   -4.633    0.60   2   1    -0.93    -0.36    0.002    40.25
303   -2.957   -4.708    0.61   2   1    -0.93    -0.37    0.002    39.99
304   -2.927   -4.782    0.61   2   1    -0.93    -0.38    0.002    39.73
305   -2.897   -4.855    0.61   2   1    -0.92    -0.39    0.002    39.47
306   -2.866   -4.927    0.61   2   1    -0.92    -0.39    0.002    39.20
307   -2.835   -4.999    0.61   2   1    -0.92    -0.40    0.002    38.93
308   -2.803   -5.070    0.62   2   1    -0.91    -0.41    0.002    38.66
309   -2.771   -5.140    0.62   2   1    -0.91    -0.42    0.002    38.39
310   -2.739   -5.209    0.62   2   1    -0.90    -0.43    0.002    38.11
311   -2.706   -5.277    0.62   2   1    -0.90    -0.44    0.002    37.83
312   -2.672   -5.345    0.62   2   1    -0.89    -0.45    0.002    37.55
313   -2.639   -5.412    0.63   2   1    -0.89    -0.46    0.002    37.26
314   -2.604   -5.478    0.63   2   1    -0.89    -0.47    0.002    36.98
315   -2.570   -5.543    0.63   2   1    -0.88    -0.47    0.002    36.69
316   -2.535   -5.607    0.63   2   1    -0.88    -0.48    0.002    36.40
317   -2.499   -5.670    0.64   2   1    -0.87    -0.49    0.002    36.11
318   -2.464   -5.732    0.64   2   1    -0.86    -0.50    0.002    35.82
319   -2.427   -5.794    0.64   2   1    -0.86    -0.51    0.002    35.52
320   -2.391   -5.854    0.64   2   1    -0.85    -0.52    0.002    35.23
321   -2.354   -5.914    0.64   2   1    -0.85    -0.53    0.002    34.93
322   -2.316   -5.973    0.65   2   1    -0.84    -0.54    0.002    34.63
323   -2.279   -6.030    0.65   2   1    -0.83    -0.55    0.002    34.34
324   -2.241   -6.087    0.65   2   1    -0.83    -0.56    0.002    34.04
325   -2.202   -6.143    0.65   2   1    -0.82    -0.57    0.002    33.74
326   -2.163   -6.198    0.65   2   1    -0.81    -0.58    0.002    33.44
327   -2.124   -6.252    0.66   2   1    -0.81    -0.59    0.002    33.14
328   -2.085   -6.305    0.66   2   1    -0.80    -0.60    0.002    32.84
329   -2.045   -6.357    0.66   2   1    -0.79    -0.61    0.002    32.55
330   -2.005   -6.408    0.66   2   1    -0.78    -0.62    0.002    32.25
331   -1.965   -6.457    0.66   2   1    -0.77    -0.63    0.002    31.95
332   -1.924   -6.506    0.67   2   1    -0.76    -0.65    0.002    31.66
333   -1.883   -6.554    0.67   2   1    -0.75    -0.66    0.002    31.37
334   -1.842   -6.601    0.67   2   1    -0.74    -0.67    0.002    31.07
335   -1.800   -6.647    0.67   2   1    -0.73    -0.68    0.002    30.78
336   -1.758   -6.691    0.67   2   1    -0.72    -0.69    0.002    30.50
337   -1.716   -6.735    0.68   2   1    -0.71    -0.70    0.002    30.21
338   -1.673   -6.778    0.68   2   1    -0.70    -0.71    0.002    29.93
339   -1.631   -6.819    0.68   2   1    -0.69    -0.72    0.002    29.65
340   -1.588   -6.860    0.68   2   1    -0.68    -0.73    0.002    29.37
341   -1.544   -6.899    0.68   2   1    -0.67    -0.74    0.002    29.09
342   -1.501   -6.937    0.69   2   1    -0.65    -0.76    0.002    28.82
343   -1.457   -6.974    0.69   2   1    -0.64    -0.77    0.002    28.56
344   -1.413   -7.010    0.69   2   1    -0.63    -0.78    0.002    28.29
345   -1.369   -7.045    0.69   2   1    -0.61    -0.79    0.002    28.03
346   -1.325   -7.079    0.69   2   1    -0.60    -0.80    0.002    27.78
347   -1.280   -7.112    0.69   2   1    -0.58    -0.81    0.002    27.53
348   -1.235   -7.144    0.70   2   1    -0.57    -0.82    0.002    27.29
349   -1.190   -7.174    0.70   2   1    -0.55    -0.83    0.002    27.05
350   -1.145   -7.203    0.70   2   1    -0.54    -0.84    0.002    26.82
351   -1.100   -7.232    0.70   2   1    -0.52    -0.85    0.002    26.59
352   -1.054   -7.259    0.70   2   1    -0.50    -0.86    0.002    26.37
353   -1.009   -7.285    0.71   2   1    -0.48    -0.87    0.002    26.16
354   -0.963   -7.309    0.71   2   1    -0.47    -0.88    0.002    25.96
355   -0.917   -7.333    0.71   2   1    -0.45    -0.89    0.002    25.76
356   -0.871   -7.356    0.71   2   1    -0.43    -0.90    0.002    25.57
357   -0.824   -7.377    0.71   2   1    -0.41    -0.91    0.002    25.39
358   -0.778   -7.397    0.72   2   1    -0.39    -0.92    0.002    25.21
359   -0.732   -7.416    0.72   2   1    -0.37    -0.93    0.002    25.05
360   -0.685   -7.434    0.72   2   1    -0.35    -0.94    0.002    24.89
361   -0.638   -7.450    0.72   2   1    -0.32    -0.95    0.002    24.74
362   -0.591   -7.466    0.72   2   1    -0.30    -0.95    0.002    24.60
363   -0.544   -7.480    0.73   2   1    -0.28    -0.96    0.002    24.47
364   -0.497   -7.493    0.73   2   1    -0.26    -0.97    0.002    24.36
365   -0.450   -7.505    0.73   2   1    -0.23    -0.97    0.002    24.25
366   -0.403   -7.516    0.73   2   1    -0.21    -0.98    0.002    24.15
367   -0.356   -7.525    0.73   2   1    -0.19    -0.98    0.002    24.06
368   -0.308   -7.534    0.74   2   1    -0.16    -0.99    0.002    23.98
369   -0.261   -7.541    0.74   2   1    -0.14    -0.99    0.002    23.92
370   -0.214   -7.547    0.74   2   1    -0.11    -0.99    0.002    23.86
371   -0.166   -7.552    0.74   2   1    -0.09    -1.00    0.002    23.82
372   -0.119   -7.555    0.74   2   1    -0.06    -1.00    0.002    23.78
373   -0.071   -7.558    0.75   2   1    -0.04    -1.00    0.002    23.76
374   -0.024   -7.559    0.75   2   1    -0.01    -1.00    0.002    23.75
375    0.024   -7.559    0.75   2   1     0.01    -1.00    0.002    23.75
376    0.071   -7.558    0.75   2   1     0.04    -1.00    0.002    23.76
377    0.119   -7.555    0.76   2   1     0.06    -1.00    0.002    23.78
378    0.166   -7.552    0.76   2   1     0.09    -1.00    0.002    23.82
379    0.214   -7.547    0.76   2   1     0.11    -0.99    0.002    23.86
380    0.261   -7.541    0.76   2   1     0.14    -0.99    0.002    23.92
381    0.308   -7.534    0.76   2   1     0.16    -0.99    0.002    23.98
382    0.356   -7.525    0.77   2   1     0.19    -0.98    0.002    24.06
383    0.403   -7.516    0.77   2   1     0.21    -0.98    0.002    24.15
