# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
172   -2.124    3.126    0.34   2   1    -0.56     0.83    0.002    23.75
173   -2.163    3.099    0.35   2   1    -0.57     0.82    0.002    23.75
174   -2.202    3.072    0.35   2   1    -0.58     0.81    0.002    23.75
175   -2.241    3.044    0.35   2   1    -0.59     0.81    0.002    23.75
176   -2.279    3.015    0.35   2   1    -0.60     0.80    0.002    23.75
177   -2.316    2.986    0.35   2   1    -0.61     0.79    0.002    23.75
178   -2.354    2.957    0.36   2   1    -0.62     0.78    0.002    23.75
179   -2.391    2.927    0.36   2   1    -0.63     0.77    0.002    23.75
180   -2.427    2.897    0.36   2   1    -0.64     0.77    0.002    23.75
181   -2.464    2.866    0.36   2   1    -0.65     0.76    0.002    23.75
182   -2.499    2.835    0.36   2   1    -0.66     0.75    0.002    23.75
183   -2.535    2.803    0.37   2   1    -0.67     0.74    0.002    23.75
184   -2.570    2.771    0.37   2   1    -0.68     0.73    0.002    23.75
185   -2.604    2.739    0.37   2   1    -0.69     0.72    0.002    23.75
186   -2.639    2.706    0.37   2   1    -0.70     0.72    0.002    23.75
187   -2.672    2.672    0.38   2   1    -0.71     0.71    0.002    23.75
188   -2.706    2.639    0.38   2   1    -0.72     0.70    0.002    23.75
189   -2.739    2.604    0.38   2   1    -0.72     0.69    0.002    23.75
190   -2.771    2.570    0.38   2   1    -0.73     0.68    0.002    23.75
191   -2.803    2.535    0.38   2   1    -0.74     0.67    0.002    23.75
192   -2.835    2.499    0.39   2   1    -0.75     0.66    0.002    23.75
193   -2.866    2.464    0.39   2   1    -0.76     0.65    0.002    23.75
194   -2.897    2.427    0.39   2   1    -0.77     0.64    0.002    23.75
195   -2.927    2.391    0.39   2   1    -0.77     0.63    0.002    23.75
196   -2.957    2.354    0.39   2   1    -0.78     0.62    0.002    23.75
197   -2.986    2.316    0.40   2   1    -0.79     0.61    0.002    23.75
198   -3.015    2.279    0.40   2   1    -0.80     0.60    0.002    23.75
199   -3.044    2.241    0.40   2   1    -0.81     0.59    0.002    23.75
200   -3.072    2.202    0.40   2   1    -0.81     0.58    0.002    23.75
201   -3.099    2.163    0.40   2   1    -0.82     0.57    0.002    23.75
202   -3.126    2.124    0.41   2   1    -0.83     0.56    0.002    23.75
203   -3.152    2.085    0.41   2   1    -0.83     0.55    0.002    23.75
204   -3.178    2.045    0.41   2   1    -0.84     0.54    0.002    23.75
205   -3.204    2.005    0.41   2   1    -0.85     0.53    0.002    23.75
206   -3.229    1.965    0.41   2   1    -0.85     0.52    0.002    23.75
