# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
148   -2.750    9.944    0.30   2   1    -0.32     0.95    0.002    59.89
149   -2.863    9.905    0.30   2   1    -0.33     0.94    0.002    59.94
150   -2.976    9.864    0.30   2   1    -0.34     0.94    0.002    59.98
151   -3.089    9.823    0.30   2   1    -0.36     0.93    0.002    60.03
152   -3.201    9.779    0.30   2   1    -0.37     0.93    0.002    60.08
153   -3.312    9.734    0.31   2   1    -0.38     0.92    0.002    60.13
154   -3.423    9.687    0.31   2   1    -0.39     0.92    0.002    60.18
155   -3.533    9.639    0.31   2   1    -0.41     0.91    0.002    60.23
156   -3.643    9.590    0.31   2   1    -0.42     0.91    0.002    60.29
157   -3.753    9.539    0.32   2   1    -0.43     0.90    0.002    60.34
158   -3.861    9.486    0.32   2   1    -0.44     0.90    0.002    60.40
159   -3.969    9.432    0.32   2   1    -0.45     0.89    0.002    60.46
160   -4.077    9.376    0.32   2   1    -0.47     0.89    0.002    60.52
161   -4.183    9.319    0.32   2   1    -0.48     0.88    0.002    60.58
162   -4.290    9.261    0.33   2   1    -0.49     0.87    0.002    60.64
163   -4.395    9.201    0.33   2   1    -0.50     0.87    0.002    60.70
164   -4.500    9.139    0.33   2   1    -0.51     0.86    0.002    60.76
165   -4.604    9.076    0.33   2   1    -0.52     0.85    0.002    60.83
166   -4.707    9.012    0.33   2   1    -0.53     0.85    0.002    60.89
167   -4.810    8.946    0.34   2   1    -0.55     0.84    0.002    60.96
168   -4.912    8.879    0.34   2   1    -0.56     0.83    0.002    61.03
169   -5.013    8.810    0.34   2   1    -0.57     0.82    0.002    61.10
170   -5.113    8.740    0.34   2   1    -0.58     0.82    0.002    61.17
171   -5.212    8.669    0.34   2   1    -0.59     0.81    0.002    61.24
172   -5.311    8.596    0.34   2   1    -0.60     0.80    0.002    61.31
173   -5.409    8.522    0.35   2   1    -0.61     0.79    0.002    61.38
174   -5.506    8.447    0.35   2   1    -0.62     0.79    0.002    61.45
175   -5.602    8.370    0.35   2   1    -0.63     0.78    0.002    61.52
176   -5.697    8.292    0.35   2   1    -0.64     0.77    0.002    61.59
177   -5.791    8.212    0.35   2   1    -0.65     0.76    0.002    61.66
178   -5.884    8.132    0.36   2   1    -0.66     0.75    0.002    61.74
179   -5.977    8.050    0.36   2   1    -0.67     0.74    0.002    61.81
180   -6.068    7.967    0.36   2   1    -0.68     0.74    0.002    61.89
181   -6.159    7.882    0.36   2   1    -0.69     0.73    0.002    61.96
182   -6.248    7.796    0.36   2   1    -0.70     0.72    0.002    62.03
183   -6.337    7.709    0.37   2   1    -0.71     0.71    0.002    62.11
184   -6.425    7.621    0.37   2   1    -0.71     0.70    0.002    62.18
185   -6.511    7.532    0.37   2   1    -0.72     0.69    0.002    62.26
186   -6.597    7.441    0.37   2   1    -0.73     0.68    0.002    62.33
187   -6.681    7.349    0.38   2   1    -0.74     0.67    0.002    62.41
188   -6.765    7.256    0.38   2   1    -0.75     0.66    0.002    62.48
189   -6.847    7.162    0.38   2   1    -0.76     0.65    0.002    62.56
190   -6.928    7.067    0.38   2   1    -0.76     0.64    0.002    62.63
191   -7.008    6.971    0.38   2   1    -0.77     0.64    0.002    62.70
192   -7.088    6.873    0.39   2   1    -0.78     0.63    0.002    62.78
193   -7.165    6.775    0.39   2   1    -0.79     0.62    0.002    62.85
194   -7.242    6.675    0.39   2   1    -0.80     0.61    0.002    62.92
195   -7.318    6.575    0.39   2   1    -0.80     0.60    0.002    63.00
196   -7.393    6.473    0.39   2   1    -0.81     0.59    0.002    63.07
197   -7.466    6.370    0.40   2   1    -0.82     0.58    0.002    63.14
198   -7.538    6.267    0.40   2   1    -0.82     0.57    0.002    63.21
199   -7.609    6.162    0.40   2   1    -0.83     0.56    0.002    63.28
200   -7.679    6.056    0.40   2   1    -0.84     0.55    0.002    63.35
