# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
192   -9.923    8.748    0.39   2   1    -0.75     0.66    0.002    83.11
193  -10.032    8.623    0.39   2   1    -0.76     0.65    0.002    83.11
194  -10.139    8.496    0.39   2   1    -0.77     0.64    0.002    83.11
195  -10.245    8.368    0.39   2   1    -0.77     0.63    0.002    83.11
196  -10.350    8.238    0.39   2   1    -0.78     0.62    0.002    83.11
197  -10.452    8.108    0.40   2   1    -0.79     0.61    0.002    83.11
198  -10.553    7.976    0.40   2   1    -0.80     0.60    0.002    83.11
199  -10.653    7.842    0.40   2   1    -0.81     0.59    0.002    83.11
200  -10.750    7.708    0.40   2   1    -0.81     0.58    0.002    83.11
201  -10.846    7.572    0.40   2   1    -0.82     0.57    0.002    83.11
202  -10.941    7.435    0.41   2   1    -0.83     0.56    0.002    83.11
203  -11.033    7.297    0.41   2   1    -0.83     0.55    0.002    83.11
204  -11.124    7.158    0.41   2   1    -0.84     0.54    0.002    83.11
205  -11.213    7.018    0.41   2   1    -0.85     0.53    0.002    83.11
206  -11.300    6.876    0.41   2   1    -0.85     0.52    0.002    83.11
207  -11.386    6.734    0.41   2   1    -0.86     0.51    0.002    83.11
208  -11.470    6.590    0.42   2   1    -0.87     0.50    0.002    83.11
209  -11.552    6.445    0.42   2   1    -0.87     0.49    0.002    83.11
210  -11.632    6.300    0.42   2   1    -0.88     0.48    0.002    83.11
211  -11.710    6.153    0.42   2   1    -0.89     0.47    0.002    83.11
212  -11.786    6.005    0.42   2   1    -0.89     0.45    0.002    83.11
213  -11.861    5.857    0.43   2   1    -0.90     0.44    0.002    83.11
214  -11.934    5.707    0.43   2   1    -0.90     0.43    0.002    83.11
215  -12.004    5.557    0.43   2   1    -0.91     0.42    0.002    83.11
216  -12.073    5.406    0.43   2   1    -0.91     0.41    0.002    83.11
217  -12.140    5.254    0.43   2   1    -0.92     0.40    0.002    83.11
218  -12.205    5.101    0.44   2   1    -0.92     0.39    0.002    83.11
219  -12.268    4.947    0.44   2   1    -0.93     0.37    0.002    83.11
220  -12.330    4.792    0.44   2   1    -0.93     0.36    0.002    83.11
221  -12.389    4.637    0.44   2   1    -0.94     0.35    0.002    83.11
222  -12.446    4.481    0.45   2   1    -0.94     0.34    0.002    83.11
223  -12.501    4.324    0.45   2   1    -0.95     0.33    0.002    83.11
224  -12.555    4.167    0.45   2   1    -0.95     0.31    0.002    83.11
225  -12.606    4.009    0.45   2   1    -0.95     0.30    0.002    83.11
226  -12.655    3.850    0.45   2   1    -0.96     0.29    0.002    83.11
227  -12.703    3.691    0.46   2   1    -0.96     0.28    0.002    83.11
228  -12.748    3.531    0.46   2   1    -0.96     0.27    0.002    83.11
229  -12.792    3.370    0.46   2   1    -0.97     0.25    0.002    83.11
230  -12.833    3.209    0.46   2   1    -0.97     0.24    0.002    83.11
231  -12.872    3.048    0.46   2   1    -0.97     0.23    0.002    83.11
232  -12.910    2.886    0.47   2   1    -0.98     0.22    0.002    83.11
233  -12.945    2.723    0.47   2   1    -0.98     0.21    0.002    83.11
234  -12.978    2.560    0.47   2   1    -0.98     0.19    0.002    83.11
235  -13.009    2.397    0.47   2   1    -0.98     0.18    0.002    83.11
236  -13.038    2.233    0.47   2   1    -0.99     0.17    0.002    83.11
237  -13.065    2.069    0.47   2   1    -0.99     0.16    0.002    83.11
238  -13.090    1.905    0.48   2   1    -0.99     0.14    0.002    83.11
239  -13.113    1.740    0.48   2   1    -0.99     0.13    0.002    83.11
240  -13.134    1.575    0.48   2   1    -0.99     0.12    0.002    83.11
241  -13.153    1.410    0.48   2   1    -0.99     0.11    0.002    83.11
242  -13.169    1.245    0.48   2   1    -1.00     0.09    0.002    83.11
243  -13.184    1.079    0.49   2   1    -1.00     0.08    0.002    83.11
244  -13.197    0.914    0.49   2   1    -1.00     0.07    0.002    83.11
245  -13.207    0.748    0.49   2   1    -1.00     0.06    0.002    83.11
246  -13.215    0.582    0.49   2   1    -1.00     0.04    0.002    83.11
247  -13.222    0.416    0.49   2   1    -1.00     0.03    0.002    83.11
248  -13.226    0.249    0.50   2   1    -1.00     0.02    0.002    83.11
249  -13.228    0.083    0.50   2   1    -1.00     0.01    0.002    83.11
250  -13.228   -0.083    0.50   2   1    -1.00    -0.01    0.002    83.11
251  -13.226   -0.249    0.50   2   1    -1.00    -0.02    0.002    83.11
252  -13.222   -0.416    0.51   2   1    -1.00    -0.03    0.002    83.11
253  -13.215   -0.582    0.51   2   1    -1.00    -0.04    0.002    83.11
254  -13.207   -0.748    0.51   2   1    -1.00    -0.06    0.002    83.11
255  -13.197   -0.914    0.51   2   1    -1.00    -0.07    0.002    83.11
256  -13.184   -1.079    0.51   2   1    -1.00    -0.08    0.002    83.11
257  -13.169   -1.245    0.52   2   1    -1.00    -0.09    0.002    83.11
258  -13.153   -1.410    0.52   2   1    -0.99    -0.11    0.002    83.11
259  -13.134   -1.575    0.52   2   1    -0.99    -0.12    0.002    83.11
260  -13.113   -1.740    0.52   2   1    -0.99    -0.13    0.002    83.11
