# i       xs       ys     ths  m1  m2      nxs      nys     coef       ns
134  -62.828  105.378    3.36   2   1    -0.65     0.76    0.025    59.37
135  -63.877  104.329    3.39   2   1    -0.76     0.65    0.025    59.37
136  -64.748  103.130    3.41   2   1    -0.85     0.52    0.025    59.37
137  -65.421  101.809    3.44   2   1    -0.92     0.38    0.025    59.37
138  -65.879  100.399    3.46   2   1    -0.97     0.23    0.025    59.37
139  -66.111   98.934    3.49   2   1    -1.00     0.08    0.025    59.37
140  -66.111   97.452    3.51   2   1    -1.00    -0.08    0.025    59.37
141  -65.879   95.987    3.54   2   1    -0.97    -0.23    0.025    59.37
142  -65.421   94.577    3.56   2   1    -0.92    -0.38    0.025    59.37
143  -64.748   93.256    3.59   2   1    -0.85    -0.52    0.025    59.37
144  -63.877   92.057    3.61   2   1    -0.76    -0.65    0.025    59.37
145  -62.828   91.008    3.64   2   1    -0.65    -0.76    0.025    59.37
146  -61.629   90.137    3.66   2   1    -0.52    -0.85    0.025    59.37
147  -60.308   89.464    3.69   2   1    -0.38    -0.92    0.025    59.37
148  -58.898   89.005    3.71   2   1    -0.23    -0.97    0.025    59.37
149  -57.433   88.774    3.74   2   1    -0.08    -1.00    0.025    59.37
150  -55.950   88.774    3.76   2   1     0.08    -1.00    0.025    59.37
151  -54.486   89.005    3.79   2   1     0.23    -0.97    0.025    59.37
152  -53.076   89.464    3.81   2   1     0.38    -0.92    0.025    59.37
153  -51.755   90.137    3.84   2   1     0.52    -0.85    0.025    59.37
154  -50.555   91.008    3.86   2   1     0.65    -0.76    0.025    59.37
155  -49.507   92.057    3.89   2   1     0.76    -0.65    0.025    59.37
156  -48.636   93.256    3.91   2   1     0.85    -0.52    0.025    59.37
157  -47.962   94.577    3.94   2   1     0.92    -0.38    0.025    59.37
158  -47.504   95.987    3.96   2   1     0.97    -0.23    0.025    59.37
159  -47.272   97.452    3.99   2   1     1.00    -0.08    0.025    59.37
160  -75.618  -48.355    4.01   2   1     1.00     0.08    0.025    59.37
161  -75.850  -46.891    4.04   2   1     0.97     0.23    0.025    59.37
162  -76.308  -45.481    4.06   2   1     0.92     0.38    0.025    59.37
163  -76.981  -44.160    4.09   2   1     0.85     0.52    0.025    59.37
164  -77.853  -42.960    4.11   2   1     0.76     0.65    0.025    59.37
165  -78.901  -41.912    4.14   2   1     0.65     0.76    0.025    59.37
166  -80.101  -41.040    4.16   2   1     0.52     0.85    0.025    59.37
167  -81.422  -40.367    4.19   2   1     0.38     0.92    0.025    59.37
168  -82.832  -39.909    4.21   2   1     0.23     0.97    0.025    59.37
169  -84.296  -39.677    4.24   2   1     0.08     1.00    0.025    59.37
170  -85.779  -39.677    4.26   2   1    -0.08     1.00    0.025    59.37
171  -87.243  -39.909    4.29   2   1    -0.23     0.97    0.025    59.37
172  -88.654  -40.367    4.31   2   1    -0.38     0.92    0.025    59.37
173  -89.975  -41.040    4.34   2   1    -0.52     0.85    0.025    59.37
174  -91.174  -41.912    4.36   2   1    -0.65     0.76    0.025    59.37
175  -92.222  -42.960    4.39   2   1    -0.76     0.65    0.025    59.37
176  -93.094  -44.160    4.41   2   1    -0.85     0.52    0.025    59.37
177  -93.767  -45.481    4.44   2   1    -0.92     0.38    0.025    59.37
178  -94.225  -46.891    4.46   2   1    -0.97     0.23    0.025    59.37
179  -94.457  -48.355    4.49   2   1    -1.00     0.08    0.025    59.37
180  -94.457  -49.838    4.51   2   1    -1.00    -0.08    0.025    59.37
